domain,theme,value1,value2,brief introduction,scene,role1,D1,role2,D2,relation,conflict_level,id
社交/友谊/社会关系,社交媒体使用,成就,传统,个体在追求社交媒体上的成功时，可能会违背传统的行为规范和道德观念，例如过分展示个人生活，攀比等,社交媒体如今已经成为人们生活的一部分。Linda和Peter都是在艺术领域工作的设计师，他们经常使用社交媒体来分享他们的作品，并且希望可以通过社交媒体来提升自己的知名度。然而，Linda和Peter在如何使用社交媒体上产生了分歧。,Linda，是一个自信、有抱负并且渴望成功的设计师。她希望自己可以立即在艺术领域上获得成功，因此她不断的利用社交媒体来提升自己的知名度,为了在艺术领域中获得成功，决定在社交媒体上大量的分享自己的作品，并且积极的参加各种线上线下的艺术活动以提升自己的知名度。,Peter，他是一个谦虚、低调并且尊重传统的设计师。他也期待自己可以在艺术领域获得成功，但是他认为安静的工作并且逐步提高自己的技艺更加重要,认为在社交媒体上分享自己的作品并非一种良好的行为，觉得这种行为过于炫耀并且可能会激发别人的嫉妒。因此，决定主要通过口碑和工作的质量来提升自己的声誉。,恋人,1,39
社交/友谊/社会关系,社交媒体使用,自我导向,遵从,某些人可能认为在社交媒体上发布的内容应该表达自我，展示个人的想法和情感，而这有可能违背社会或家庭的期望，例如过于公开的自我展示可能会受到家庭或社会的反对,社交媒体平台，如Facebook，Instagram等，已经成为人们分享生活和情绪的主要方式。两个主要的决策问题是：是否在社交媒体上发布关于自己个人生活的信息，以及发布的信息应该在多大程度上展示个人的想法和情感。决策的目的是在满足个人表达和与他人分享的需求的同时，保持家庭和社会的和谐。然而，决策中的主要分歧在于，个别人的偏好可能会与社会或家庭的期望之间产生冲突。,Tom，一位喜欢表达自我，热衷于分享生活片段的年轻人，他渴望通过社交媒体展示自己的人生态度,在社交媒体上发布个人生活的各种信息，对自我感情和想法的坦诚表达，例如上传自己的旅行照片，分享自己的见解和情绪。,Lucy，Tom的妻子，她是一位理性而谨慎的人，她认为社交媒体应该被用作一个保持与他人联系的工具，而不是用来过度展示个人的生活,决定在社交媒体上发布一些与家庭和朋友的活动的信息，但避免过分展示自己的私生活和情感。,夫妻,1,40
社交/友谊/社会关系,社交媒体使用,享乐主义,安全,个体可能会因追求社交媒体上的乐趣，而忽视个人隐私和安全，例如随意分享个人生活和地点等信息，忽视了个人的安全隐私,两位朋友，Bob和Alice，正在决定是否在社交媒体上分享他们即将进行的一次非常特别的旅行。Bob热衷于分享他的生活，他认为这样能够与他的朋友们分享他的快乐。Alice则更为保守，她担心过多地暴露个人信息会给他们的安全带来伤害。他们为此产生了争议。,Bob，社交活跃，喜欢分享他的生活点滴，追求与人交往带来的快乐,决定分享他们的旅行经历，认为分享将带给他乐趣，并且能与他的朋友们共享快乐。,Alice，性格保守，注重隐私保护，担忧过多的个人信息分享会带来安全风险,反对在社交媒体上分享他们的旅行经历，担忧这会泄露他们的位置信息，可能会对他们的安全构成威胁。,朋友,3,41
社交/友谊/社会关系,社交媒体使用,刺激,安全,在追求新鲜刺激的社交体验的同时，可能会牺牲一些安全性，例如在社交媒体上接触和尝试一些可能带来危险的新事物和行为,在现代社交媒体广泛使用的时代，一对夫妻面临着如何使用社交媒体的决定。社交媒体不仅改变了人们的交流方式，也给人们提供了一个展示自己生活的平台。决策的目的是找到一个平衡点，既能满足探索新鲜事物的需求，也能保持他们的网络安全。,Mike，一个充满好奇心的新闻记者，总想尝试新事物，追求刺激和新鲜感。他热衷于在社交媒体上分享生活的点滴，向未知探寻,积极使用社交媒体，分享生活，与朋友互动，和世界保持联系，追求新鲜和刺激的网络体验。,Linda，一位敏感而且务实的会计，她更加重视家庭和个人信息的安全性。她担心社交媒体可能带来的信息泄露问题，和可能的网络风险,决定较为谨慎地使用社交媒体，避免分享过多的个人信息，以防止可能的风险，且定期更新密码，保持网络安全。,夫妻,1,42
社交/友谊/社会关系,断绝不健康的关系,慈善,自我导向,在断绝不健康的关系时，慈善的价值观可能会驱使人们维护和提高熟识的人们的福利，即使这可能对自己有负面影响,在一家非营利组织工作的Tom和Bob为了解决一位困难的同事问题，陷入了决策的分歧。这位同事常常没有完成分配的工作且有时还会捣乱，把他们的项目搞得一团糟。同时，这位同事对与他相处的人也有高度的争议性。Tom和Bob在团队中担任领导岗位，他们需要决定是否应该与这位困难同事断绝关系，以保护团队的效率和和谐。然而，这也可能意味着会给这位同事带来硬性打击。,Tom，慈善心很重的团队经理。他总是寻找每个人的优点，尽力帮助团队中每一个成员，并把团队看作是一个大家庭,不与这位困难的同事断绝关系，而是继续努力理解、帮助和包容他。虽然这可能会影响团队的效率，但每个人都值得得到尊重和理解。,Bob，一位坚信自我成长和团队效率的项目主管。他相信个人在团队中应该做出相应的贡献，并且团队效率和和谐是第一位的,决定与那位困难的同事断绝关系。认为这样做是为了团队的长远利益，即使这可能会对这位同事造成负面影响。,同事,1,43
社交/友谊/社会关系,断绝不健康的关系,遵从,享乐主义,在处理不健康的关系时，遵从的价值观可能会导致人们对行为、喜好和伤害他人或违背社会期望的倾向加以限制，这可能需要取舍一些个人的快乐或感官上的满足，即与享乐主义的价值观产生冲突,在一个快节奏的都市生活环境中，两个好友Adam和Bill常常一起前往夜店享受生活。然而，Adam意识到他的生活开始无法得到平衡，工作和个人健康受到了影响。他认为必须做出决策，断绝这种不健康的关系，以达到工作和社会期待。,Adam，是一个守规矩、尊重社会期望，严于律己的人。他珍视安静的生活，遵循规则并充满自律,决定与Bill进行一次深度对话，让他明白他需要改变自己的生活方式，即使这意味着他们不能再一起前往夜店。,Bill，是一个寻求个人快乐和感官满足的人。他热爱刺激和新鲜的事物，总是追求快乐，非常享受自由,为Adam的决定感到失望。认为生活应该充满快乐和乐趣，希望Adam能重新考虑他的决定。,朋友,2,44
社交/友谊/社会关系,断绝不健康的关系,权力,大同,在断绝不健康的关系时，如果一方在关系中占据权力地位，他可能不愿放弃这种权力，但这可能会有损他人的福利或社会公正，从而与大同的价值观产生冲突,在一家大型企业中，公司内部发生了大规模的内讧，高层之间的权力斗争激烈，使得公司内部的气氛极其糟糕，员工和下属们被牵扯进了这个纷争之中，公司的生产效率严重下滑，走向了倒闭的边缘，公司的存续成为了一个需要被决策的问题。,James，他是公司的CEO，一直以来都是以权力和影响力驰名，他善于谋略，力求控制所有的资源和人,决定采取强势手段，不惜一切代价去打压那些反对他的高管，以保持自己在公司中的权力地位。,Tom，他是公司的一位高级经理，对员工们总是充满理解和宽容，他深知一个和谐，大家共同合作的环境对公司的重要性,认为公司应该强调公平和公正，不应该让权力斗争影响到公司的正常运营，建议高层们应该放下各自的利益，为了公司和员工们的福利，共同解决目前的问题。,同事,3,45
社交/友谊/社会关系,断绝不健康的关系,安全,刺激,在断绝不健康的关系时，保持现状虽然可以保持安全和稳定，但可能无法满足一些寻求新奇和挑战的刺激的需求，因此，可能会与刺激的价值观产生冲突,Amy和Brian是一对来自不同家庭背景的情侣，他们已经在一起五年了。然而，他们的关系中充满了争吵和争执，因为他们的生活方式和价值观差异巨大。Amy来自一个富裕的家庭，拥有稳定的工作和生活，而Brian是一个冒险主义者，他没有固定的工作，总是喜欢追求新奇和刺激。这些年来，他们的关系变得越来越紧张，他们经常因为Brian的冒险行为和Amy的担忧而争吵。在Amy看来，他们需要做出改变，否则，他们的关系可能会走向终结。,Amy，是一个注重安全和稳定的人，她有稳定的工作和生活，对于未知和风险总是谨慎小心,决定和Brian进行一次深入的谈话，让他降低冒险的行为，更加注重他们的关系和生活的稳定。希望他能找到一份稳定的工作，减少不必要的冒险行为。,Brian，热爱生活和冒险，喜欢探索新的事物，他对现状总是感到不满，期待生活中充满新奇和挑战,坚决反对。认为这是对自己生活方式的限制，个人有权利追求他想要的生活，即使这可能带来一些风险。宁愿冒险，也不愿意放弃个人的生活方式。,恋人,3,46
社交/友谊/社会关系,管理社会压力,权力,大同,在管理社会压力的过程中，可能出现权力与大同的冲突,小区里的停车场出现了压力，车位已经不足以满足小区每个家庭的需求，小区物业需要做一个决策来管理这个压力。目的是试图以最少的冲突解决停车问题，但不同的决策可能会带来不同的分歧。,张经理，小区物业公司的负责人，善于管理，有很强的控制欲和威望,以车主的经济能力和社会地位来分配车位，认为这样可以确保小区内有经济实力的家庭能够优先获得车位，维护社会秩序。,李阿姨，小区的业主代表，平时热心公益，努力维护小区和谐,认为车位应当按照先来后到的原则公平分配，每个家庭都有平等的权利得到车位，无论他们的经济实力如何。,物业公司负责人与业主代表之间的关系，常常需要有良好的沟通和磋商。,3,47
社交/友谊/社会关系,管理社会压力,享乐主义,遵从,在社交/友谊/社会关系的场景中，个人的快乐或感官满足（享乐主义）可能与行为的限制和社会期望（遵从）产生冲突,在快节奏的都市生活中，每个人都面临着各种各样的社会压力。工作、家庭、朋友，所有的这一切都带来了无尽的压力。一场朋友聚会成为了解压的机会，但这个聚会也带来了一个决策：是否应该喝酒来忘却烦恼？这个决策带来了一个分歧，一方面，可以通过喝酒来忘记压力享受快乐，另一方面，但另一方面，过度饮酒不符合健康的生活方式和社会期望。,林夏，一个爱好生活，乐于享受生活的都市女性。她总是寻找生活中的快乐，喜欢轻松愉快的氛围,决定参加聚会，并选择喝点酒来忘掉烦恼，享受当下的快乐。,张磊，一位严谨务实的男性，他相信工作和生活都需要有规律和秩序。他对自己和他人都有很高的期望，并尊重社会的规则和期望,虽然感到压力，但选择不喝酒，认为过度饮酒不是一个健康的方式来缓解压力，也不符合社会期望。,恋人,1,48
社交/友谊/社会关系,管理社会压力,自我导向,传统,在社交关系中，一个人可能会追求独立思考和行为（自我导向），但这可能与他们的文化或宗教习俗（传统）发生冲突,在一个社区的居民会议上，社区居民们正在决定是否接受一家大型商业公司在社区内开展商业活动。商业公司承诺将提供一系列的社区补贴和就业机会，但也将带来商业化的影响，改变社区的传统生活方式。社区居民对此产生了分歧，决策的目的是在保护社区传统与接纳经济发展之间寻找平衡点。,Tom，一个年轻的社区居民，他是个创业者，同时也是社区的活跃分子。他乐于探索新的机会，对未来充满期待,认为社区应该接纳大型商业公司，认为这将带来更多的经济机会和发展空间，让社区的年轻人有更好的发展机会。,Mrs.White，一个老年社区居民，她在这个社区生活了几十年，非常尊重并珍惜社区的传统和习俗,坚决反对大型商业公司进驻社区，认为这将破坏社区的传统生活方式和和谐秩序。,竞争对手,3,49
社交/友谊/社会关系,管理社会压力,安全,刺激,在管理社会压力时，寻求安全、和谐和稳定（安全）可能与寻求新奇和挑战（刺激）产生冲突,在新冠疫情肆虐的时期，社交活动大大减少，单调无聊的生活给人们带来巨大的压力。白天在家办公，晚上也只能呆在家里，人们感到越来越压抑。为了打破旧的生活模式，一群朋友本周末计划开一个户外野餐聚会。但疫情的风险让人们产生了分歧，一部分人觉得迫切需要出门走走、换换环境以缓解压力，另一部分人则更重视安全，担忧群聚活动会增加感染的风险。,Amy，一位平时很谨慎且重视家庭安全的母亲,认为疫情尚未完全结束，且由于有一对还在上小学的孩子，所以决定继续留在家里，不参加野餐活动。虽然生活可能枯燥，但保证家庭的安全比什么都重要。,Ben，一位非常热爱冒险和新鲜事物的年轻人,觉得长时间待在家真的让人焦躁，决定参加野餐活动，同时会确保自己做好安全措施，如佩戴口罩、勤洗手等。,朋友,1,50
社交/友谊/社会关系,社会活动参与,权力,大同,在社交活动中，个体可能渴望展示自己的社会地位和权威（权力），例如通过显摆财富或者掌握活动的主导权,一个本地社区组织即将举行一场大型的社区联欢活动。活动的目的是增进邻里之间的友谊，并提高社区内的凝聚力。然而，活动的筹备过程中产生了一个分歧：是否需要邀请当地的政府官员来参加并在活动中致辞。这一决策可能影响到活动的规模、预计的参与人数以及活动的总体氛围。,约瑟夫，他是社区的一个有影响力的企业家，他拥有广泛的社会关系并且在社区内有很高的声望。他对社会地位和权力有着高度的追求,为了进一步提升自己的社会地位，主张邀请政府官员来参加活动，并在活动中致辞，以此吸引更多的人来参加活动。,艾米，她是一位在社区内负责组织各类活动的志愿者，她非常重视社区的harmony和社区内所有人的福祉,倾向于不邀请政府官员，目标是堆积社区内的友谊，不需要太多形式主义，更希望活动能够尽可能地亲民和和谐，使每个社区成员都能感到自在和愉快。,约瑟夫和艾米都是社区活动的组织者，他们需要共同商定活动的筹备方案。,3,51
社交/友谊/社会关系,社会活动参与,自我导向,遵从,在某些社交活动中，例如在一群人中决定出游的目的地，个体可能希望根据自己的兴趣和想法做出决定（自我导向），但这可能与其他人的想法和社会规则发生冲突（遵从）,在公司的年度聚会上，所有员工需要共同决定聚会的主题。聚会的目的是为了增进员工之间的关系，同时也为了庆祝过去一年的成果。然而，如何确定聚会主题的问题激起了分歧。,是Tom，Tom是一名设计师，他具有丰富的创新思维和独特的设计理念，他认为聚会是展示个性的好机会,希望以创新为主题，每个人都可以根据自己的爱好设计自己的服装。认为这样的主题可以让每个人展示自己的独特性，同时也可以提高聚会的乐趣。,是Lucy，Lucy是公司的行政经理，她在公司里负责管理和协调。她认为确保活动的顺利进行和大多数人的满意度才是最重要的,更倾向于选择传统的聚会主题，例如复古主题或者电影主题。认为这样的主题更易于大家接受和参与，也能保证活动的顺利进行。,Tom和Lucy都是公司的员工，他们平时工作交流频繁，彼此关系良好但在这次活动主题的选择上产生了意见分歧。,3,52
社交/友谊/社会关系,选择心理咨询师,传统,自我导向,如果个体的价值观倾向于传统，他们可能会选择传统的、拥有长久历史的咨询方式或咨询师，而自我导向的价值观可能会驱使个体探索新的、创新的咨询方法或选择新型的心理咨询师，这两种价值观可能产生冲突,最近，一家单位的员工们在遭遇了一次严重的工作压力事件后，决定寻找一位心理咨询师帮助他们应对和舒解压力。而在选择心理咨询师的这个问题上，单位里的两位员工产生了分歧。,陈先生。陈先生是一位在单位里有着长久工作经验的老员工，他非常尊重传统的方式和方法，他的决策通常基于过去的经验和已被证明的有效方式,倾向于选择一位有丰富经验且在该领域有声望的传统心理咨询师，认为这样的咨询师能更好地帮助他们应对压力。,李小姐。李小姐是单位里的新员工，她具有独立思考的能力和探索新事物的欲望。她善于接受新的观念和方法,希望找一位能使用最新的心理咨询技术、具有创新观念的咨询师，认为新的方法可能更适应现今复杂多变的社会环境。,同事,3,53
社交/友谊/社会关系,选择心理咨询师,安全,刺激,在选择心理咨询师的过程中，安全价值观可能导致个体选择稳定、有经验、有保证的咨询师，而刺激价值观可能导致他们选择新颖、富有挑战性的咨询师，可能会有所冲突,近期，由于工作压力加大，睡眠质量下降，John和Mary夫妇决定寻求心理咨询师的帮助。他们都希望通过咨询解决睡眠问题，重新获得生活的活力。然而在选择心理咨询师的过程中，他们却产生了分歧。,John，一个注重稳定，安全感很强的人。他在做事情上总是慎重，偏好稳定和可靠，不喜欢太过刺激的事情,选择一位经验丰富、有资质、有一定知名度的心理咨询师，认为这样更能保证咨询的效果和他们的安全。,Mary，她是一个充满活力，喜欢尝试新鲜事物的人。她相信生活应该充满刺激和冒险，而且她也愿意接受挑战,希望选择一位新上岗，有新颖理念和方法的心理咨询师，认为这样可能会有更有意想不到的效果。,夫妻,3,54
社交/友谊/社会关系,选择心理咨询师,享乐主义,慈善,在选择心理咨询师的过程中，享乐主义可能导致个体选择能带给他们快乐、满意的咨询师，而慈善价值观可能导向选择能帮助他们解决问题，为他们的福利贡献的心理咨询师，这两种价值观可能发生冲突,因为压力大，夫妻两人决定寻求心理咨询师的帮助来解压缓解。他们在选择心理咨询师的过程中产生了分歧，决策的目的是希望找到对他们最有帮助的心理咨询师。,Tom，他是个乐天派，喜欢享受生活，追求快乐，总是能找到生活中的乐趣。他希望寻找的心理咨询师可以带给他快乐，使咨询过程充满乐趣,选择一个非常幽默风趣的心理咨询师，这个咨询师在咨询过程中总是会加入一些轻松的元素，让人忘记压力，享受咨询过程。,Julie，她是个十分照顾他人的人，总是为他人着想。她希望寻找的心理咨询师能够真正地帮助他们解决问题，为他们的福利贡献,选择一个非常专业且经验丰富的心理咨询师，这个咨询师对待咨询非常严谨，总是能给出有针对性的建议和方案，以帮助他们解决问题。,夫妻,3,55
社交/友谊/社会关系,选择慈善事业,慈善,权力,在选择慈善事业时，如果你是为了提高自己的社会地位和声望，那么这可能与慈善的本质发生冲突,在一次社区会议中，居民们正在讨论是否投资开展一个针对社区贫困家庭的慈善项目。项目的目的是为这些家庭提供食物和衣物，以帮助他们度过难关。然而，关于这个决定，社区中有两种不同的声音。,John，是社区的一名积极分子，他总是关心贫困家庭的状况，并竭尽全力帮助他们。他以提供帮助和关心他人为乐,强烈支持这个慈善项目的实施。认为只要能够帮助到需要的人，无论付出什么都是值得的。,Mary，是社区的经济顾问，以提升社区的社会地位和声望而知名。她常常利用自己的影响力来控制和统治社区的资源,反对这个慈善项目。认为社区的资金应该投入到能够提升社区声望的项目中，如建设公共设施或举办大型活动，而不是用于慈善。,John和Mary是社区会议的主要参与者，他们都在社区有一定的影响力，但在处理社区问题上常常意见不一致。,3,56
社交/友谊/社会关系,选择慈善事业,传统,大同,在选择慈善事业时，可能会遇到传统与自我导向的冲突,一对夫妻在选择慈善事业方面产生了分歧。他们继承了一笔遗产，并且他们都很愿意用这笔钱来进行慈善事业，但是在选择慈善事业的方向上他们有不同的观点。,Arthur，他是一个深受传统文化教养的男士，始终坚信自己应该执行祖先的遗愿，他相信维持和谐与秩序的重要性，并且尊重传统,偏向于捐赠给当地的传统教育基金会，这符合自己对于尊重并延续传统的价值观，也是他祖先的遗愿。,Linda，她是一个冒险精神十足，崇尚个人原则和理念的女性。她倾向于追求自由，创造性，并且喜欢尝试新事物,希望这笔遗产能用于资助一项创新环保项目，这个项目致力于解决全球变暖的问题。认为这样不仅能满足她的个人原则和理念，也能为全球做出一份贡献。,夫妻,3,57
社交/友谊/社会关系,选择慈善事业,安全,刺激,在选择慈善事业时，你可能会遇到安全与刺激的冲突,两位在同一城市拥有相当数量财富的企业家，决定要投资一项慈善事业。他们的目的是为了通过慈善事业改善社区的福利，但他们在选择慈善事业方向上产生了分歧。,詹姆斯，一个重视稳定和安全的企业家，他一生都处于稳定的环境中，对任何可能产生负面影响的决策持谨慎态度,提议投资于当地的医疗健康项目，因为这样不仅可以确保资金的安全，而且还能带来稳定且持久的社会效益。,杰克，一个喜欢冒险和挑战的企业家，他一生都在寻求新的和刺激的事物，喜欢探索未知领域,提议投资于一项新的教育创新项目，虽然这个项目有一定的风险，但是这有可能带来前所未有的改变和影响。,伙伴,3,58
社交/友谊/社会关系,选择慈善事业,享乐主义,成就,如果你选择的慈善事业需要你投入大量的时间和精力，那么这可能与你追求个人快乐或感官满足的价值观产生冲突,在一个小城市，有一家破烂的孤儿院需要大量的资金来运营和翻新。同时，举办一场公益音乐会可能是筹集资金的一个好方法。但是这个决策引起了两位音乐会策划人员之间的争议，一个认为应该投入时间和精力来筹备这个慈善音乐会，而另一个认为需要把时间留给个人的娱乐和休息。,艾米，是一个热爱享乐的乐队鼓手。她享受现在的生活，有很多时间去做她喜欢的事情，像旅行、阅读和参加派对,认为应该有更多的个人时间去享受生活，而不是花费大量的时间和精力去筹备一个这么大的慈善音乐会。认为这会影响她享受生活的时间。,乔治，是一个有抱负的音乐会策划者，他追求成功和成就。他总是在寻找有挑战性和可以带来成就感的项目,认为举办这场公益音乐会是一个很好的机会来证明自己的策划能力，并且可以帮助那些真正需要帮助的孩子们。决定投入大量的时间和精力来筹备这个音乐会。,他们是一起工作的音乐会策划者，他们一直以来都有着良好的合作关系。,2,59
社交/友谊/社会关系,普通礼节遵循,权力,慈善,在社交场合中，一个人可能希望借由展示自己的社会地位和声望来获得权力（权力价值观），而这可能会与照顾和提高他人福利的行为（慈善价值观）产生冲突,公司年终夜宴即将到来，所有的员工都会在这个场合聚在一起庆祝过去一年的成就和展望未来的计划。公司的一项传统是在宴会上由公司的领导们发表年终演讲。这就需要公司的主要股东和管理层来决定是否按照这个传统来进行，并决策宴会上的发言顺序。,Robert，公司的CEO，一个权力欲望强烈的人，他希望在公司中的每个人面前展示自己的地位和影响力,决定遵循公司的传统，在宴会上发表演讲，而且决定将自己安排在最后，以展示自己的权力和影响力。,Sarah，公司的人事部门经理，一个善良且以人为本的人，她希望员工能够感受到公司对他们的欣赏和关心,认为公司的领导们应该致力于提升员工的福利，因此建议在年终夜宴上颁发员工奖励，甚至建议让一些表现出色的员工在宴会上发表演讲。,同事,3,60
社交/友谊/社会关系,普通礼节遵循,成就,遵从,在社交/友谊/社会关系的场景中，个人可能会面临追求个人成就和满足社会期望之间的冲突,在一家大型跨国公司中，每年都会举办一次全球共享的年度盛会。公司鼓励各地的员工一起参与并借此机会进行交流。然而，这一传统也带来了决策分歧，有些人认为这种方式过于复杂且低效，而另一些人则认为这样可以保持公司的传统和团队的默契。,托马斯，一个在公司里工作已经十多年的管理者，以他的严谨和高效著称，对成就的追求无人能及,认为尽管传统的年度盛会有其历史意义，但其所花费的时间、精力和财力并不值得。建议公司应该更加重视效率，交流可以通过更直接、高效的方式进行，比如通过网络视频会议等。,玛丽，是一位在公司中具有影响力的人力资源经理，她重视公司文化和传统，且一直坚持遵循公司的社交规则和公平原则,认为尊重公司的传统是保持公司文化一致性的重要方式，年度盛会能使员工有更多互动机会，加强团队的凝聚力。因此，建议公司继续举办这样的活动，同时尽可能找到减少成本和提高效率的方法。,他们都是公司中的重要决策者，经常需要共同商榷并决策一些公司的重大问题。,3,61
社交/友谊/社会关系,普通礼节遵循,自我导向,权力,在普通礼节遵循的决策场景中，一个人可能要在追求个人的思想和行为的独立（自我导向价值观）和为了所有人类和自然的福祉而理解、欣赏、忍耐、保护（大同价值观）之间做出选择,公司即将举行一场重要的年度晚会，这是每年一度的盛大事件，所有员工都将参加。晚会的主题是"热带雨林"，公司建议员工身着相应的主题服装参加。这个决策使得部分员工感到困惑和分歧，一些人觉得应该彻底遵循公司的建议，穿着主题服装，以显示团队精神和公司价值观的共识；另一些人则认为他们应该有权选择自己的着装，以充分表达他们的风格和个性。,Tony，是公司的一位资深工程师，擅长独立思考，喜欢表达自己的观点和风格,决定不盲目遵循公司的主题着装建议，而是选择自己熟悉和喜欢的着装参加晚会，这样更能展现个性和独立思考的能力。,Linda，是公司的人力资源经理，擅长协调和理解他人，强调共享价值的重要性并推崇团队精神,决定遵循公司的主题着装建议，认为这样能够表达对公司价值观的尊重和支持，增强团队的凝聚力，并能够体现大家对晚会和公司的热爱和责任感。,同事,3,62
社交/友谊/社会关系,普通礼节遵循,享乐主义,安全,在社交场合中，一个人可能在追求个人的快乐或感官满足（享乐主义价值观）和保持安全、和谐、稳定（安全价值观）之间存在冲突,公司即将举办一场年度晚会，晚会上需要各部门选出代表进行表演，用以增进同事们的感情，调动积极性，同时也是向员工展示公司的人性化和宽松的氛围。然而，部门的选举结果却出现了分歧，一部分人希望能尽情享乐，一部分人却担心过于放纵可能会出现不安全的情况。,Jack，一直以来都是公司的开心果，善于表演，派对高手，他希望能尽情享乐，没有束缚,主张在晚会上尽情享乐，可以有各种各样的娱乐活动，甚至包括一些大胆的游戏，例如溜冰比赛和空中飞人表演，认为这样可以让大家尽情释放工作压力，享受聚会的乐趣。,Nancy，是公司的后勤部门经理，一直都以维护公司秩序和员工安全为重,认为晚会应该有节制，不能过于放纵，以防出现安全问题。对于溜冰比赛和空中飞人表演，认为这些活动存在较大的安全隐患，不适合在公司晚会中进行。,同事,3,63
社交/友谊/社会关系,社交场合饮食,享乐主义,自我导向,在社交场合饮食中，个人可能会面临以个人快乐或感官满足为主的享乐主义和自我导向的冲突,朋友们决定在周末聚会，以庆祝工作重大突破。这次聚会需要决定是去一家昂贵的五星级餐厅，提供美味极致的晚餐，但可能超出一些人的预算，还是去一家环保友好且价格适中的餐厅，提供有机食材的自助餐。这个决策引发了一些分歧。,Alice，是一名美食家，热爱尝试各种美食，总能发现美食的独特之处，并且不惧一切代价去品尝,主张去五星级餐厅，认为美食往往能带给人极致的快乐，尝试新的美食体验总是让人兴奋。,Tom，是一名独立音乐人，拥有独立的思考能力，喜欢自由自在的生活。他对环保十分热衷，喜欢选择对自己和环境都有益的方式,主张去价格适中且环保友好的餐厅，认为人们在享受生活的同时，也应该考虑到自己行为对环境的影响，对自己的生活方式有所选择。,朋友,3,64
社交/友谊/社会关系,社交场合饮食,慈善,权力,在某些情况下，个人可能在慈善和权力之间遭遇冲突,公司即将举行一场年度晚宴，晚宴的主要目的是庆祝公司在过去一年中的成功和成就。不仅如此，晚宴还是员工们建立网络和展示自我成就的机会。然而，在晚宴的预算和形式上，公司的高层管理人员产生了分歧。,艾米，公司的人力资源总监。她以有着强烈的社会责任感和对员工福利的关心而闻名,建议将晚宴规模缩小，预算减少，然后将节省的资金用于公司的社会公益项目，或者用于提升员工福利，如增加员工培训或提高员工的医疗保险待遇。,罗伯特，公司的首席执行官。他向来以追求成功和权力而知名，他认为公司的地位和威望是至关重要的,认为应该使用大部分预算举行一场盛大的晚宴，邀请重要的客户和合作伙伴们，以展示公司的成功和威望。认为这样的晚宴将有助于公司的地位和声望。,同事,3,65
社交/友谊/社会关系,社交场合饮食,安全,刺激,在社交场合饮食中，人们可能会在追求安全和追求刺激之间遇到冲突,明天是公司年度的晚会，大家都很期待这一个原本可以放松身心，增进同事间情感的活动。但是，晚会的主题是世界美食之旅，这意味着将提供各种各样的、来自世界各地的美食和饮品，各种食材和烹饪方式让人眼花缭乱。由于食品安全问题，以及一些可能的过敏反应，公司内部产生了关于是否应参加晚会的分歧。,Jane，是一位对健康和食品安全有着严格要求的人，她对新事物总保持谨慎的态度,担心晚会的食物可能对健康产生潜在的风险，认为食品来源不明，烹饪方式和保鲜方式也可能存在问题。所以，决定不参加晚会，避免食物可能带来的风险。,Mike，是一位热爱探索和尝试新事物的人，他总是寻求刺激和新鲜体验,对公司的年度晚会抱着很大的期待，想尝试各种世界美食，尽情享受美食带来的刺激和新鲜感。尽管知道可能存在食品安全的风险，还是决定参加晚会，尝试不同的美食。,朋友,1,66
社交/友谊/社会关系,社交场合饮食,成就,遵从,在社交场合饮食中，可能会出现个人成就与社会遵从之间的冲突,有一个社交场合的晚宴，邀请了各行各业的人士，晚宴的目的在于不仅要享受美食，还需要借此机会扩大自己的社交圈子，增强个人影响力。这次晚宴的决策引发了两种不同的想法，一种是应该以自我为中心，展现个人魅力和成就，吸引他人的注意，以此来扩大自己的影响力；另一种则是应该遵从社交场合的惯例，尊重他人，以和谐的气氛为主。,杰克，一个成功的企业家，他聪明、有远见，很好的把握住了商机，建立了自己的企业。他希望通过这次晚宴，扩大自己的影响力，提高自己的社会地位,决定要在晚宴上全力展现自己的成就和魅力，准备了一些关于自己公司最新项目的精彩演讲，并打算邀请一些重要的客人合作，以此来彰显自己的能力和成功。,琳达，一个敬业的社工，她擅长调和人际关系，总是会尊重他人，遵从社会规则，给人一种温和的感觉,认为在社交场合，应该以和谐的气氛为主，尽可能让所有人都感到舒适。因此，决定尽可能照顾到每个人的感受，遵从社交规则，以礼待人，并尽力缓和可能出现的冲突。,朋友,1,67
社交/友谊/社会关系,坚持社交距离,大同,慈善,在坚持社交距离的情况下，人们可能面临大同和慈善之间的冲突,在新冠病毒的大面积传播下，政府推荐居民尽可能在家中自我隔离，并坚持社交距离，避免公共聚集。然而，这个决策引发了两位好友Bob和Alice之间的争论，他们都是社区的志愿者。,Bob，他是个非常热爱社区的人，乐于助人，总是积极参与社区的各类活动,认为坚持社交距离是为了所有人的福音，尽管深爱社区和那里的人们，但选择遵从政府的建议，停止了志愿者的服务工作，认为这是对全社区以及更广泛的人类的负责。,Alice，她是个充满同情心和爱心的人，哪怕是微小的帮助也不会吝啬，对待社区里的每一个人都如亲人一般,认为尽管现在是疫情期间，但社区的老人和需要帮助的人还是需要关心和帮助的。选择继续她的志愿者工作，始终保持警惕和必要的防护措施，去帮助那些需要帮助的人。,朋友,3,68
