domain,theme,value1,value2,brief introduction,scene,role1,D1,role2,D2,relation,conflict_level,id
娱乐/消遣,酒店预订选择,自我导向,传统,在酒店预订选择过程中，自我导向的价值观倾向于探索新的、独特的，或者非传统的住宿体验，比如设计独特的小型酒店，或者体验当地文化的家庭旅馆，然而，传统的价值观可能更倾向于保守，选择知名或者高评价的传统大型酒店,Tom和Jerry两个好友即将前往纽约进行为期一周的旅行，现在他们需要通过网站预订酒店。Tom希望能找到一种独特的住宿体验，他愿意接受新的尝试，而Jerry却想要选择一家他以前住过，知名度较高的传统酒店。对于这个决策，两人产生了分歧。,Tom，他是一个年轻的程序员，善于接受新的事物和挑战。他对于探寻新的体验总是充满热情,想要预定一个当地人推荐的，设计新颖，提供当地特色体验的小型酒店。,Jerry，他是一个审计员，他更偏向于选择稳定和可预见的东西。对于他来说，熟悉和舒适比冒险更为重要,坚持预定一家以前住过的，大型知名连锁酒店。,室友,3,37
娱乐/消遣,酒店预订选择,享乐主义,传统,在选择酒店时，享乐主义的个体可能会寻求豪华、舒适的住宿环境，比如五星级酒店，带有游泳池和spa的度假村等等，这可能需要大量的开销；而注重节约的个体可能会为了省钱选择经济型酒店,一对夫妇，准备为即将到来的假期预订酒店。他们的目的是为这次假期提供一个舒适的住处。然而，他们对于酒店的选择产生了分歧，一个希望享受豪华的环境，另一个则更倾向于节省开支。,约瑟夫，一个喜欢追求生活品质的男人，对于度假，他更希望是能在舒适、豪华的环境中放松身心,选择预订一家五星级酒店，认为这将带给自己高品质的享受和无忧的度假体验。,玛丽，一个注重家庭预算和节约的女人，她认为假期的意义不在于去哪个豪华酒店，而是在于能与家人共度美好时光,选择预订一家经济型酒店，认为这样既可以满足度假的需求，又可以节约开支。,夫妻,3,38
娱乐/消遣,酒店预订选择,安全,刺激,注重安全的消费者可能倾向于选择知名，有良好声誉的酒店，这样的酒店通常会有比较完善的安全设施和服务，而追求刺激的消费者可能更愿意选择新开业的酒店，或者是在特殊地点（如山顶，海边等）的酒店，这可能存在一定的安全风险,汤姆和艾米是一对新婚夫妇，计划进行度蜜月旅行。他们正在选择去往海边的一家酒店，但是酒店的选择却让他们产生了分歧。汤姆更注重酒店的安全性，希望选择口碑好、有保障的大型连锁酒店。而艾米则希望选择一家新开业的悬崖边蜜月酒店，认为这样的体验更有刺激感和新颖感。,汤姆，负责一家公司的行政工作，非常注重生活的安全性和稳定性，他认为只有在安全稳定的环境中才能享受到真正的快乐,坚持要预订连锁大型酒店，认为这样的酒店有良好的社会口碑，应急措施健全，更能保证度假的安全。,艾米，一名自由职业者，她充满好奇心，喜欢尝试和探索新鲜事物。对艾米来说，生活中没有一点冒险和新鲜感是无法接受的,希望选择新开业的悬崖边酒店，认为这样可以带来更多的刺激和新鲜感，让两人的蜜月之旅更加难忘。,夫妻,3,39
娱乐/消遣,酒店预订选择,权力,大同,注重权力的消费者可能倾向于预订高等级的酒店，以此显示自己的地位和品味；而注重大同的消费者可能更倾向于选择环保、世界公民意识更强的酒店，这样的选择可能与豪华酒店的奢华、浪费存在冲突,由于全球疫情逐渐得到控制，夫妻二人决定出去度假以纪念两人共度的艰难时刻。他们所在的城市有很多酒店可供选择，其中包括一些顶级的豪华酒店和一些注重可持续发展、环保的酒店。他们需要决定预订哪一家酒店，决策的目的是为了他们的度假旅行提供一个舒适的住宿环境。然而，夫妻二人对于应该预订哪一家酒店产生了不同的看法。,杰克。他是一位成功的商人，常常需要执行权力，作为一个商人，他时常需要显示出自己的社会地位和品味。因此，他的价值观倾向于权力。,偏好选择五星级的豪华酒店，认为这样的选择可以体现自己的社会地位和品味。,艾玛。她是一位环保主义者，坚信为了所有人类和自然的福祉而理解、欣赏、忍耐、保护的价值观，因此，她的价值观倾向于大同。,更倾向于选择环保、世界公民意识更强的酒店，认为这样的选择更符合她的价值观。,夫妻,3,40
娱乐/消遣,酒店预订选择,慈善,成就,对于慈善价值观的人来说，他们可能更愿意选择将部分收入用于公益事业的酒店，而成就导向的人则可能更看重酒店的品牌和服务质量，这两者在一些情况下可能会发生冲突,一个公司组织了一次团队建设活动。为了更好地强化团队精神，公司决定让员工自己投票决定活动的具体事宜，包括活动地点的选择。主要的分歧点出现在酒店的选择上，一部分员工希望选择一家将部分收入用于公益事业的酒店，而另一部分员工希望选择一家知名度高、服务质量好的酒店。,Claire，一个在公司工作已经有一段时间的员工。她总是乐于助人，对公益事业有着深厚的感情,选择投票给一家将部分收入用于公益事业的酒店。,John，一位新进公司的年轻员工。他有着很高的职业理想，希望自己能在公司有所作为，因此对公司的一切活动都希望能以最好的面貌出现,选择投票给一家知名度高、服务质量好的酒店。,同事,3,41
娱乐/消遣,音乐会座位决策,自我导向,遵从,如果一个人希望自由选择音乐会的座位，例如，他可能更喜欢坐在观众席的前排，以便更好地欣赏舞台上的表演,音乐会即将来临，人们蜂拥而至购买票。一个夫妻-马克和萨拉，他们有两种选择，一种是知名的中央前排，那里的座位可以直接看到演奏者的每一个动作，但是会有杂音冲击耳膜。另一种选择是靠近服务台的边角座位，虽然不能清晰地看到舞台上的表演，但却有足够的空间和不受干扰的听觉享受。两种选择均有其优点和劣势，使他们在决策时产生分歧。,马克，一个知名的音乐评论家，他有敏锐的音乐欣赏力，善于捕捉并评价每一首曲子,选择坐在中央前排，即使这会带来一些听觉的不舒适，但喜欢近距离观察演奏者，这样可以更深入地理解音乐。,萨拉，一位喜爱安静与和谐的音乐爱好者，她注重整体的听觉体验，不喜欢被杂音干扰,选择靠近服务台的座位，虽然不能清晰看到演奏者，但这样能避免被太过强烈的杂音冲击，可以静静地享受音乐。,夫妻,3,42
娱乐/消遣,音乐会座位决策,享乐主义,成就,在音乐会座位决策过程中，一个人可能受到享乐主义价值观的驱动，他可能想要选择一个能最大化他的听觉和视觉享受的座位,这是一次著名交响乐团的音乐会，音乐会的票价不菲，而且还有一种特殊的座位设置，第一排的座位是音乐爱好者们争抢的焦点，因为坐在第一排可以更清楚的看到演奏者的每一个动作，甚至可以感受到乐器的微妙震动。在这个决策背景下，夫妻二人要决定买哪种座位的票，女方想要购买第一排的座位，追求最大的音乐享受；而男方则为了在工作中以此增加谈资，提升社交地位，想要购买稍微便宜一点的座位。,Lily，一个对音乐有着深深热爱的音乐教师,决定购买第一排的座位，认为这样可以获得最好的音乐体验，实现自我享受。,Tom，一个社交活动频繁的商务人士，经常需要与各类人士打交道,决定购买稍微便宜一些的座位，认为这样可以在工作中以此炫耀，提升自己的社交地位，实现个人的成功。,夫妻,3,43
娱乐/消遣,音乐会座位决策,权力,慈善,如果一个人主要关注自己的社会地位和权力（权力价值观），他可能会选择高价的、社会地位象征的座位,著名的交响音乐家莫扎特的音乐会即将在一个月后举行，这是一个珍贵的机会，因为莫扎特的音乐会通常都是满座。票价分为贵宾区、一等座、二等座和普通区。贵宾区的票价是最昂贵的，但是可以坐在最前面，并且可以近距离欣赏到莫扎特的表演。需要决策的是购买哪种类型的音乐会座位。,John，他是一位成功的商人，社会地位较高，习惯了在公共场合中展示自己的地位,决定购买贵宾区的票，认为这样可以显现自己的身份和地位。,Linda，她是一位慈善家，经常参与和组织各类公益活动，她认为应该尽自己所能为社会做出贡献,决定购买二等座的票，然后把剩余的钱捐给慈善机构，认为这是一种更有意义的方式。,夫妻,3,44
娱乐/消遣,音乐会座位决策,安全,刺激,对于安全价值观较高的人来说，他们可能会选择离出口较近，或者人群较少的座位，以免在紧急情况下出现危险,由于疫情的影响，即将举行的音乐会对场馆的座位布局进行了调整，观众在购买票务时需要提前选择座位。乐团即将为公众演绎一场罕见的交响乐篇章，这场音乐会吸引了不少音乐爱好者，包括Emma和角色Jack。,Emma，一位务实且小心翼翼的人，强调生活的安全和稳定,重视安全，想要选择在交响乐的门票购买中选择靠近出口的座位，虽然这样可能无法完全体验音乐的震撼，但在可能发生紧急情况时，可以尽快安全撤离。,Jack，一个寻求刺激和冒险的人，喜欢新奇的事物和体验,想要选择靠近舞台的座位，尽管这可能更难以逃生，但这样可以更近距离地感受到音乐的热情和动力，从而获得更好的听觉享受和刺激体验。,恋人,3,45
娱乐/消遣,影评阅读参考,享乐主义,成就,在娱乐/消遣或影评阅读参考的场景中，可能会出现过度追求个人的快乐或感官满足，忽略社会标准和实际竞争带来的个人成功，即享乐主义与成就的冲突,两位电影评论家被邀请制定一个参考指南，以引导公众阅读和理解电影评论。其中，一个问题是如何平衡娱乐和批评的元素。这个决策的目的是为了提供对电影评论阅读的全面指导，但是如何平衡享受阅读的快乐和提出有深度的批评导致了分歧。,玛丽，一个乐观的电影评论家，她相信电影首先是为了娱乐，评论也是如此,主张在电影评论阅读参考中，应该鼓励读者以享受为主，强调欣赏电影的乐趣以及阅读评论的愉悦。,约瑟夫，一个严肃的电影学者，他相信电影是艺术，评论是理性的批判和理解,主张在电影评论阅读参考中，应该强调批评的严肃性，引导读者更深入地理解和思考电影的主题和技术。,伙伴,3,46
娱乐/消遣,影评阅读参考,自我导向,遵从,在这种场景中，可能会出现个人选择、创造、探索的自由意愿与对行为、喜好和伤害他人或违背社会期望的倾向加以限制之间的冲突，即自我导向与遵从的冲突,在一个普通的周末，两位老友打算在线选择一部电影共同观看。决策的目的是找到一部双方都能接受并且愿意观看的电影，但由于他们各自倾向于不同类型的电影，因此在阅读影评时产生了分歧。,萨姆，他是一个勇于尝试新鲜事物的人，喜欢冒险，充满好奇心。他一直在寻找新的电影体验，喜欢挑战观影习惯，不惧怕被负面影评影响,偏向于选择一部新上映的且风格极具挑战性的影片，尽管它的影评中混杂着正面和负面的声音。认为只有通过自己的观看，才能真正对一个电影有自己的评价。,理查德，他是一个注重规则和顺从的人。他习惯于遵从公众的意见，倾向于选择口碑较好的电影,坚持选择一部已经被大多数观众认可的经典影片，相信这部电影必定能带给他愉快的观影体验，不愿意冒着看到一个让人失望的结局的风险。,朋友,3,47
娱乐/消遣,影评阅读参考,刺激,安全,在寻求激动人心、新奇和挑战性的生活与追求生活的安全、和谐、稳定之间可能产生冲突，即刺激与安全的冲突,小镇的电影院将播放一部全新的冒险类电影，吸引了全镇民众的注意。电影评价两极分化，有人称它激动人心、新奇，有人认为电影中的暴力和恐怖元素过多，容易带来不安的观影体验。小镇上的两位居民，亚历克斯和玛丽，正在为是否去观看这部电影做决策。,亚历克斯。亚历克斯是一个充满好奇心和冒险精神的年轻人，他热衷于尝试新鲜事物，对新奇的电影元素总是充满期待,决定去电影院看这部电影，觉得这是一次新的刺激体验，尽管听说了关于这部电影中含有一些恐怖元素的评价，但更重视电影带给自己的新鲜感和刺激感。,玛丽。玛丽是一个保守的中年女性，她重视生活的安静和稳定，对于任何可能带来不稳定和恐慌的事物都持谨慎态度,选择不去看这部电影，对电影中的暴力和恐怖元素感到担忧，认为看这样的电影可能会影响自己的心情和生活的安定。宁愿选择在家安静地读一本书或看一个轻松的电视节目。,邻居,1,48
娱乐/消遣,影评阅读参考,权力,大同,在追求社会地位与声望、对他人以及资源的控制和统治与为了所有人类和自然的福祉而理解、欣赏、忍耐、保护之间可能产生冲突，即权力与大同的冲突,在一个新上映的电影成为话题焦点的时候，社群媒体上的影评成为了大家选片的重要参考。网红影评人Jason和社区管理员Lucy面临一个决定：是否推荐一部获得商业成功但被批评为过于商业和忽视环保主题的电影。,Jason，年轻有为的网红影评人，具有大量粉丝，毕业于电影学院，并有着对电影深入的理解和独到的见解,认为这部电影无疑会带来自己更多的关注度和影响力，虽然认同电影存在的问题，但认为影评应该为观众提供全面的参考，不应过于偏激，并且商业成功也是电影的一种成功，因此决定推荐这部电影。,Lucy，社区管理员，热心肠、深得人们喜爱，常常为了社区的和谐而努力工作，尊重每个人的观点，致力于维护一个公平公正的环境,认为这部电影忽视了环保主题，可能会引发错误的社会导向，对于社区来说，更重要的是维护一个健康的观影环境，故此次不推荐这部电影。,竞争对手,3,49
娱乐/消遣,影评阅读参考,慈善,自我导向,在这种场景中，可能会出现维护和提高那些自己熟识的人们的福利与自身独立思想和行为之间的冲突，即慈善与自我导向的冲突,一个新的电影《时空穿梭者》已在电影院上映，吸引了大量观众的关注。朋友圈、社交平台上各种影评纷繁，对该电影的评价褒贬不一，有一部分人认为这部电影创新性强，给了高度评价，而另一部分人则认为剧情晦涩、难以理解，对其评价较低。面对这种情况，夫妻二人想去观看这部电影，但在选择影评阅读以参考是否去看这部电影时产生了分歧。,皮特，一个善良热心的人，总是乐于帮助朋友，喜欢听取朋友们的建议和观点，重视他人的感受，对于影评的阅读也是如此,选择阅读那些朋友们推荐的影评，或者是熟识的、以往评论偏向客观的影评人所写的影评。认为朋友们的建议和看法往往能帮助自己更好的理解和欣赏电影。,罗西，一个独立思考的人，喜欢自由探索和创新，喜欢自己去发现和理解事物，不轻易接受别人的意见，她觉得每个人对于电影的理解都是独一无二的,选择阅读那些观点新颖、深度分析的影评，希望通过阅读这些影评，能够激发自己去对电影进行自我理解和探索，而不是仅仅依赖于他人的看法。,夫妻,1,50
娱乐/消遣,书籍阅读计划,享乐主义,成就,在书籍阅读计划中，享乐主义可能会让人选择那些轻松愉快、易于阅读的书籍，而成就则可能驱使人选择那些具有挑战性、可以提升自我能力和知识的书籍，这两者可能产生冲突,新年将至，图书馆正准备举办“新年书籍阅读挑战赛”活动。活动要求参与者提前规划好自己的书籍阅读计划，在新的一年中按照计划完成阅读，并在年末提交读书心得报告。这个活动主要的目的是鼓励人们养成阅读的习惯，丰富文化生活。作为活动的组织者，图书馆需要决定推荐哪些书籍给读者，这引发了图书馆内部员工之间的分歧。,Linda，图书馆的图书购买员，一个热爱阅读、善于发现生活乐趣的人。她坚信阅读应该是快乐和享乐的来源,认为图书馆应该推荐那些轻松愉快、易于阅读的书籍，如畅销小说、轻小说、生活故事等，这样可以吸引更多的读者参与。,Tom，图书馆的图书分类员，他认真严谨，对知识有着无尽的追求。他希望通过阅读能够不断提高自己，提升自我价值,主张图书馆应推荐那些具有挑战性、内容丰富、能够提升读者能力和知识的书籍，如专业书籍、历史书籍、名著等，以满足那些希望通过阅读提高自己的读者需求。,同事,3,51
娱乐/消遣,书籍阅读计划,自我导向,传统,如果一个人的阅读趣味偏爱非传统或者前卫的书籍，可能会与尊重和接受传统的价值观产生冲突,一家公立图书馆正在制定下一季度的书籍采购计划，目的是为能满足更多读者的阅读需求。然而，由于资源有限，图书馆管理员需要做出选择，是采购更多前卫、非传统的书籍，还是继续保持采购传统、受欢迎的经典书籍。这个决策引发了图书馆中的两位管理员之间的分歧。,杰克，他是图书馆的一名较年轻的管理员，喜欢探索新的事物，思想活跃，敢于挑战传统,建议图书馆采购更多的前卫、非传统的书籍，认为这将吸引更多的年轻读者，让图书馆变得更有活力。,苏珊，她是图书馆的资深管理员，经验丰富，她尊重传统，坚信经典的书籍能带给读者最深沉的思考和启示,主张继续采购传统、经典的书籍，认为这类书籍更能引领读者尊重文化、提升境界，是图书馆不可或缺的宝藏。,同事,3,52
娱乐/消遣,书籍阅读计划,刺激,安全,选择阅读刺激性的、或者可能带来观念冲击的书籍与追求稳定和谐，避免冲突的安全价值观可能会产生冲突,在一个社区读书会中，管理员需要决定下一个月的阅读主题。管理员有个目标是希望能够激发大家对阅读的热情，同时也希望大家通过阅读能够获取新的知识和观念。但是，会员们对于新的阅读主题有不同的看法，一部分人希望阅读一些新奇、具有挑战性的书籍，如科幻小说或者悬疑推理小说，而另一部分人则希望阅读一些更加稳定、有益身心健康的书籍，如自我提升或者人生哲理类的书籍。这个决策带来了分歧。,Tom，他是一个充满好奇心的人，他非常喜欢探寻未知，喜欢读一些新奇、引人深思的书籍，他认为阅读应该是一种挑战，是一种对未知世界的探索,建议管理员选择一些科幻或悬疑推理类的书籍作为下个月的阅读主题，认为这样可以激发大家对阅读的热情，也可以帮助大家开拓思维，提高解决问题的能力。,Lily，她是一个比较稳重的人，她认为阅读是一种享受，是一种放松的方式，她更加倾向于阅读一些能够带给人们积极正面信息，有助于提高人们生活质量的书籍,建议管理员选择一些自我提升或者人生哲理类的书籍作为下个月的阅读主题，认为这样可以帮助大家更好地理解生活，提高生活质量，同时也可以给大家带来更多的安慰和鼓励。,Tom与Lily都是读书会的志愿者，他们经常一起参与读书会的活动，并且都对阅读有着深厚的兴趣，只是他们在阅读的目的和方法上有着不同的看法。,3,53
娱乐/消遣,书籍阅读计划,慈善,权力,如果一个人在选择书籍的时候，考虑到帮助别人，可能会选择一些关于人性、善良、助人为乐的书籍，而权力价值观可能会让人选择一些关于权力斗争、领导力等的书籍，这两者之间可能会产生冲突,班级图书角在新的学期开始之际需要添加新的书籍，学生代表们需要一起决定新书选择的主题。目标是提供多种多样的阅读选择，以满足所有学生的爱好。然而，选择的主题往往反映了不同的价值观，因此在决策过程中出现了分歧。,Emma。Emma是一个热心肠、乐于助人的学生，她常常帮助同班同学解决学习上的困扰,主张班级图书角添加一些关于人性、善良、助人为乐的书籍，如《小王子》、《格林童话》等，以便让同学们接触到更多的善良和友爱的思想。,Michael。Michael是个颇有野心、聪明独立的学生，他总是有自己独特的见解，并且往往在班级中处于领导的位置,倾向于选择一些关于权力斗争、领导力的书籍，如《权力的游戏》、《乔布斯传》等，认为这样可以激励同学们发挥主导性，更好的应对未来的挑战。,同学,3,54
娱乐/消遣,书籍阅读计划,大同,享乐主义,如果一个人追求大同，可能会选择一些社会问题，环保，公平正义等主题的书籍，而享乐主义可能会让人选择一些轻松愉快的书籍，这两者之间可能产生冲突,最近，图书馆推出了一项新的活动，邀请大家提交他们想要在图书馆阅读的书籍清单，为了图书馆的资源丰富和多样，希望提交的书籍可以覆盖不同的主题和类型。Alice和Bob都是书籍的狂热爱好者，他们想一起提交一份包含各种主题和类型的书单，但在确定书单内容的过程中产生了分歧。,Alice，一位关注社会问题、环保和社会公平正义的大学教授,提议书单中包含一些涉及社会问题、环保和公正主题的书籍，如《沉默的春天》《社会问题》等，认为这些书籍可以帮助读者理解和关注社会的重要问题。,Bob，一位乐观开朗，喜欢享受生活的广告设计师,希望书单中应包含一些轻松愉快的书籍，如《哈利·波特》《高斯特兰》等，认为这些书籍可以让读者在阅读中获得愉快，感受生活的乐趣。,朋友,1,55
娱乐/消遣,美术展览参观决策,享乐主义,遵从,在决定去美术展览参观时，可能会面临个人快乐与遵从规则的冲突,一家新的美术展览馆即将于周末开幕，展览馆内将展出一系列世界著名的艺术作品。这对于艺术爱好者来说是个难得的机会。然而，展览馆的开幕时间恰好与市区的封控日期重合，封控期间，市政府规定市民需要留在家中，以防止疾病传播。这在家庭中引起了分歧，因为他们对决定是否参观美术展览馆有不同的看法。,艾米，一个充满活力且热爱艺术的大学生。她有着丰富的想象力和对生活的热爱，总是寻找新的乐趣,认为能亲眼欣赏那些名画是一种难得的快乐。尽管市政府规定了封控，但认为自己可以遵守社交距离，并且全程戴口罩，最大化地减少风险。,达伦，是艾米的父亲，一个档次严谨的律师，他尊重并遵守法律,在听到艾米想要去参观美术展览馆的时候，坚决反对。他认为，尽管这次展览对艾米来说是非常重要的，但那并不能成为违反封控规定的理由。坚信我们都应该尊重并遵守政府的决定，以保护自己和他人的健康。,父女,3,56
娱乐/消遣,美术展览参观决策,自我导向,传统,在选择是否去参观美术展览时，可能会出现自我导向与传统的冲突,一个新的现代艺术展览正在城市的美术馆展出，该展览以其创新和激进的艺术形式引起了大量关注。艾米和萨姆是一对热爱艺术的夫妻，他们都对这次的艺术展览产生了兴趣。然而，他们对是否应该去参观这个展览存在分歧。,艾米，一个年轻的时尚设计师，她喜欢探索新的事物，尤其是在艺术方面。她无法抵挡新观念的诱惑，总是愿意尝试新的和未知的事物,决定去参观这个展览，希望从中获得灵感并尝试理解和接受其中的新观念。,萨姆，一个古典音乐演奏家，他重视传统，向往安稳的生活，对现代艺术持保守的态度。他认为艺术应该根植在传统中，并在其上才能创新,决定不去参观这个展览，认为这些现代艺术过于激进，缺乏对传统艺术的尊重。,夫妻,1,57
娱乐/消遣,美术展览参观决策,刺激,安全,在决定去参观美术展览时，可能会面临刺激与安全之间的冲突,国内最大的美术馆正在举办一场世界级的现代艺术展览，这次的展览以其大胆的创新和前卫的尝试吸引了全国各地的艺术爱好者。然而，展览的一部分作品因其出人意料的表现形式和挑战传统审美观念的主题引起了争议，有人担心这场展览可能会引发热烈的舆论争议和社会动荡。这个决策的目的是决定是否要参观这场展览，面临的主要分歧是选择寻求新的艺术刺激还是选择保持现状，避免可能的风险。,杰克。杰克是一位勇于探索未知的艺术爱好者，他喜欢新奇的事物，寻求刺激，乐于接受各种挑战,决定去参观这场展览，即使这可能会引发社会的不安，但认为这正是艺术的魅力，能够刺激人们的思考和观念的更新。,艾米。艾米是一位务实并崇尚稳定的女士，她更加重视个人和社会的安全，避免引发不必要的麻烦,决定不去参观这场展览，认为参观这场展览可能会引发不必要的社会争议，带来个人和社会的不安全。,恋人,1,58
娱乐/消遣,摄影作品拍摄主题,自我导向,遵从,在摄影作品的拍摄主题决策中，摄影师可能会面临自我导向和遵从的冲突,眼前这个决策场景是在一个摄影比赛中，比赛的主题是“社区生活”。决策的目的是选择一个最能展现社区生活并能赢得比赛的拍摄主题。然而，这个决策却引发了两位摄影师之间的分歧。,名叫Tina，Tina是一个热衷于摄影的艺术家，她尤其喜欢用电影和超现实主义的手法创作，喜欢探索新的拍摄主题和视觉效果，对摄影有着独特的见解和内在驱动,想拍摄一组夸张、超现实的社区生活场景，通过非常规、甚至是不合逻辑的视角体现社区生活。相信这样的方式能够更深入人心，并且更具艺术性。,名叫Simon，Simon是一个以新闻摄影为主的摄影师，他认为摄影是记录生活的艺术，所以他的作品一直以真实世界为主题，尤其注重社会事件和人文纪实,想拍摄一组真实的、贴近生活的社区生活场景，认为这样的作品更容易被评委和观众接受，也更符合摄影的初衷。,伙伴,1,59
娱乐/消遣,摄影作品拍摄主题,安全,刺激,例如，摄影师为了寻找新奇和挑战（刺激），可能需要在一些险峻的地方进行拍摄，这可能会引发安全（安全）问题,摄影团队来到了一座高山脚下，准备进行一次大型的摄影拍摄。这次拍摄的主题是"走进大自然，拥抱未知"，目的是寻找新奇的景色和独特的拍摄体验。然而，在选择拍摄地点时，团队面临了一次挑战。这座山虽然风光秀丽，极具拍摄价值，但山路险峻，对团队的体能和安全都提出了挑战。团队中的两位摄影师因此产生了分歧。,安娜。安娜是一个经验丰富的摄影师，她一直注重拍摄工作的安全，尤其在选择拍摄地点时，她总是首先考虑所有人的安全问题,决定反对在这座险峻的高山进行拍摄。认为团队应该选择一些安全系数更高的地点，可以保证所有人的安全。虽然那可能会牺牲一些拍摄效果，但人的安全应当放在首位。,马克。马克是一个热爱冒险的摄影师，他总是追求新奇的拍摄体验和独特的视角，不惧风险。他常常说，好的摄影作品需要摄影师付出热血和汗水，甚至是生命的拼搏,反驳安娜的观点，认为团队应该挑战这座山，去寻找那个未被发现的视角。甚至建议团队应该召集一些体能好的成员，挑战这个艰难的任务。,RR。安娜和马克是这个团队中的重要成员，他们在摄影风格和工作方式上都存在差异，但他们都对摄影工作充满热情，共同为了团队的成功努力。,3,60
娱乐/消遣,摄影作品拍摄主题,成就,慈善,比如，摄影师为了获取更多的声誉和成功（成就），可能会选择拍摄一些热点或者广受关注的主题，但这可能与他们帮助和提升那些熟识的人们的福利（慈善）的原则相违背,一次年度的摄影大赛即将来临，比赛的主题是“生活的意义”。比赛的目的是用摄影展现全球不同地区不同人群的生活状态与价值取向，同时，这项赛事也为参赛的摄影师提供了大量的关注度和机会，赢得大赛的摄影师将在摄影界获得巨大声誉。然而，这个主题因为过于广泛，给摄影师带来了选择的困扰：是选择拍摄能引发广泛关注，有利于个人事业发展的主题，还是选择拍摄对社会、对他人有实际帮助，但可能不被大众所关注的主题。,史蒂文，他是一位富有野心的摄影师，渴望通过摄影展现出自己的独特视角和艺术技巧，以此获得摄影界的认可和成功。他的价值观是成就。,决定选择拍摄一个能引人注目的主题，比如战争、冲突、偏见等，这些都是引发社会热议的话题，相信只有这样才能吸引评委和观众的目光，帮助自己打开事业的大门。,艾米，她是一位关心社会的摄影师，她始终坚信，摄影的真正价值在于它对生活、对人的积极影响。她的价值观是慈善。,决定选择拍摄一组关于贫困地区孩子的照片，认为虽然这样的主题可能在大赛中不会引起太大反响，但是，更期待自己的作品能引起社会对贫困地区孩子的关注和帮助。,恋人,1,61
娱乐/消遣,摄影作品拍摄主题,享乐主义,传统,例如，摄影师可能喜欢拍摄一些充满快乐和感官满足的主题（享乐主义），但这可能与他们的文化或宗教习俗（传统）不符,一对摄影师夫妇，即将为一家杂志拍摄封面照。他们决定要选出一个合适的主题，以达到吸引读者、增加杂志销量的目标。然而，他们对于应选择何种拍摄主题存在分歧，一个为追求个人感官的享受，认为应选择充满快乐和感官满足的主题；另一个则认为，应该遵从宗教习俗，拍摄一些富有传统文化元素的主题。,杰克，杰克拥有丰富的摄影经验，他总是能够捕捉到生活中的美好，并通过照片传达给观众。他希望通过摄影，让自己和别人都能获得快乐,希望要拍摄一组以现代城市生活为主题的照片，其中包括城市夜景、街头巷尾的小食店、繁华的购物中心等，以此展现出现代生活的多彩和繁华。,艾玛，艾玛认为摄影应该能够传达更深层次的意义，她热爱并尊重她的文化和宗教。她认为摄影作品应该能够体现出一些传统的元素和价值观,希望要拍摄一组以宗教场所为主题的照片，其中包括教堂、寺庙、祭坛建筑等，以此展现出文化的悠久和宗教的庄重。,夫妻,3,62
娱乐/消遣,漫画集选购,自我导向,传统,如果一位读者追求独立思考，希望选择一些非传统或者非主流的漫画集，这种情况下，他/她的自我导向价值观与对传统的尊重就可能会产生冲突,在一个漫画俱乐部，一桌新的漫画集等待被购买。部分是热销的主流动漫系列，部分则是新兴的独立漫画家创作。购买决策的目的是为俱乐部的成员提供阅读素材，但是，俱乐部的预算有限，不能同时购买所有漫画，在这个背景下，部分主流漫画粉丝和独立创作支持者之间产生了决策分歧。,李华。一个开放的自我导向者，善于探索新事物，他对新兴的独立漫画家创作有着强烈的兴趣,主张购买一些新兴的独立漫画家的作品，认为这些作品有新颖的视角，能够提供新的阅读体验，并且购买这些作品也能支持并鼓励创作。,王林。一个注重传统的人，喜欢主流的动漫，希望维持现有的阅读习惯,主张应该购买更多的主流动漫系列，因为这些作品已经被大众接受，有很高的阅读价值，而且也可以满足俱乐部大部分成员的阅读需要。,RR。他们都是漫画俱乐部的成员，同时也是俱乐部的决策小组成员。,3,63
娱乐/消遣,漫画集选购,享乐主义,遵从,在选购漫画集时，如果一位读者因为个人的快乐或感官上的满足，想要购买大量的漫画集，这时他的享乐主义和节制的价值观可能会产生冲突,在动漫展上，有一个独家限量的漫画精装套装正在打折销售，这个套装包含了许多罕见的珍稀版本和作者的亲笔签名。同时，购买这个套装也可以获得一次与作者见面的机会。购买这个套装是一个重要的决策，因为其价格非常昂贵，可能会超出许多人平时购买漫画的预算。然而，这个套装的价值对于喜欢这部漫画的人来说无法用金钱衡量。,为Tom，Tom是一个狂热的漫画迷，他有一个巨大的漫画收藏，并且喜欢在动漫展上寻找稀有的漫画作品。对Tom来说，收集漫画和阅读漫画是他生活中最大的快乐,昂贵的价格并不能阻止自己购买这个独家限量的漫画精装套装。认为这个套装不仅会增加自己的收藏价值，而且还会带来无尽的快乐。因此，尽管这次购买可能让自己负债，但仍决定购买。,为Lily，Lily是Tom的妻子，也是一个理性的消费者。她认为，虽然购买漫画可以给Tom带来快乐，但过度消费是不理智的行为，需要遵循财务管理的基本规则,虽然理解Tom的热情，但坚决反对这次昂贵的购买。认为尽管这个套装可能是一次难得的购买机会，但购买它可能会给家庭带来财务压力。,夫妻,3,64
