domain,theme,value1,value2,brief introduction,scene,role1,D1,role2,D2,relation,conflict_level,id
家庭,家庭宠物选择和照顾,自我导向,遵从,如果想要按照自己的喜好选择宠物（自我导向），可能会选择一些不常见或者不被大多数人接受的宠物，而如果遵从社会期待或家庭规则（遵从），可能会选择更常见或者被大众接受的宠物,Smith一家正面临一个决定，那就是选择家庭宠物。这个决定对他们来说非常重要，因为这将直接影响到家庭成员的日常生活和家庭的氛围。然而，这个决定带来了分歧，主要是因为家庭成员对于宠物的选择有着不同的看法。,Tom，他是Smith一家的父亲，是个热爱新奇事物的人，常常勇于尝试和探寻新的东西,更偏向于选择一个不常见的宠物，比如一只刺猬或者豹猫。认为这样可以满足个人对新奇东西的探求，同时也可以让生活充满乐趣。,Linda，她是Smith一家的母亲，是一位比较保守的人，注重社会规则，喜欢稳定和安宁的生活环境,更倾向于选择一只狗或者猫作为家庭宠物，因为这些宠物在社会中被广泛接受，认为这样可以避免引起不必要的麻烦。,夫妻,3,38
家庭,家庭宠物选择和照顾,安全,刺激,如果考虑到家庭和自己的安全（安全），可能会选择性格温顺、易于管理的宠物种类，而如果喜欢挑战和新奇（刺激），可能会选择性格活泼或者需要花费更多精力照顾的宠物,Claire和Patrick是一对已经结婚的夫妇，他们一直希望拥有一只宠物。然而，他们在选择和照顾宠物的方式上产生了不同的观点。Claire希望家里有个宠物以增加家庭的乐趣，但她更看重的是整个家庭的安全，不希望宠物会给家庭带来太多麻烦。而Patrick喜欢的则是刺激和新奇，他希望家庭宠物能带给他乐趣和挑战。,Claire，一位谨慎的妻子，一直以家庭的安全和稳定作为她的首要任务,建议家中可以养一只小型犬，因为小型犬性格温顺，易于照料，同时也不会给家庭带来太多麻烦。,Patrick，一位喜欢新鲜事物并擅长应对挑战的丈夫。他希望家中的生活能充满乐趣和挑战,想养一只大型犬，因为大型犬性格活泼，需要更多的运动和教养，这可以带来挑战和乐趣。,夫妻,3,39
家庭,家庭宠物选择和照顾,成就,传统,如果希望通过养宠物来获得个人成功或者赞誉（成就），可能会选择需要专业知识和技能照顾的宠物，而如果尊重文化或宗教的习俗和理念（传统），可能会选择文化或宗教中被接受的宠物种类,近期，汤普森一家在考虑是否养一只宠物，并且是什么样的宠物。孩子们希望能够有一只宠物陪伴，家长们也认为这会是孩子们学习责任的好机会。但是家庭里面，关于选择哪种宠物并如何照顾宠物的决策，产生了分歧。,约瑟夫，约瑟夫是一名成功的商人，他一直希望家人能够享有最好的生活，他认为成功不仅只是在职场，也包括个人生活和家庭,决定养一只纯种的金毛犬。认为金毛犬是相当受欢迎的犬种，且需要投入相当的时间和精力来照顾和训练，这可以彰显自己作为一个成功人士的能力和耐心。,玛丽，玛丽是一名虔诚的信徒，她一直遵从家庭的传统和习俗,决定养一只家族传统的宠物-短毛猫。认为养猫可以符合家庭的传统，且猫是家庭的象征，可以带来家庭和谐和平安。,夫妻,3,40
家庭,家庭整洁有效保持,权力,大同,当家庭成员尝试维护家庭的整洁和有效保持时，可能会出现权力与大同的冲突,在刚刚过去的一个周末，Smith一家的客厅被孩子们的玩具占据，看上去极其混乱。餐厅的桌子上还堆放着早餐后未处理清洁的餐具。这种情况导致家庭成员在家中活动变得不方便，家庭的整洁和有效保持成了一个需要被立刻解决的问题。对于如何处理这个问题，家庭中的母亲和父亲产生了分歧。,JohnSmith，他是这个家庭的父亲，他是一家公司的高级主管，他非常看重权力和控制，总是希望事情能按照自己的方式进行,决定采取强硬的做法，要求孩子们必须立即清理玩具，以及餐桌上的餐具，并且制定了严格的规则，要求孩子们每天都要做好家务活，保持家庭的整洁。,MarySmith，她是这个家庭的母亲，她是一名社会工作者，她的价值观主要是大同，她主张理解和包容，尊重每个家庭成员的感受,认为要用更为和谐的方式来解决问题，提议一家人一起讨论这个问题，并共同寻找解决方案，认为这样可以在解决问题的同时，增进家庭成员之间的感情。,夫妻,3,41
家庭,家庭整洁有效保持,享乐主义,安全,在家庭整洁有效保持的场景中，享乐主义和安全可能会发生冲突,一对夫妻正在为家庭中的装修决策产生了分歧。他们打算重新装修他们的客厅，使其更为现代化且更具吸引力。决策的目的是为了提供一个他们都能够享受的环境，同时也要考虑到以后可能会有的孩子。然而，这个决策带来的分歧在于他们对于户内装饰和家具的选择上有所不同，主要体现在他们对于兼顾整洁和享乐的理解上。,Lucy，她是一位喜欢享受生活，追求个性和舒适的设计师,更倾向于选择具有创意和个性的家具和装饰。认为家应该是一个可以放松和享受生活的地方，因此家具和装饰应该是舒适并且具有吸引力的，即使这意味着可能需要花费更多的时间和精力去维持其整洁。,Tom，他是一位务实的工程师，注重实用性和安全性,更偏向于选择简洁和易于清洁的家具，认为真正有意义的家庭生活是无需担心孩子会摔倒或触碰到尖锐的边缘。因此，主张选择那些设计简单、易于维护和清洁的家具，即使这样的家具可能没有太多的个性和吸引力。,夫妻,3,42
家庭,家庭整洁有效保持,自我导向,遵从,自我导向的家庭成员可能更倾向于按照自己的方式来整理和保持家庭的整洁，这可能会与遵从的价值观发生冲突，因为遵从强调对行为和喜好的限制，包括服从家庭主导者或者共同达成的家庭规则,最近，家中积累了许多待处理的杂物，各种物品堆积如山，无序而杂乱，这让家中的环境显得特别混乱，不利于家人的生活和休息。因此，决定进行一场大彻大底的清理，希望能让家里变得整洁有序。但是在谁来负责整理以及如何进行整理的问题上，家中的两位主要成员产生了分歧。,Tom，一个独立的、乐于接受新鲜事物的极客程序员，喜欢自由发挥，不喜欢事物受到太多约束,认为整理家务应该由每个人根据自己的习惯和方式来进行，不需要有统一的标准和规则，只要能保持家里的整洁就可以。每个人的观念和习惯不同，制定严格的规则不利于大家的主动参与，可能会让整理变成一种负担而不是享受。,Susan，一个严谨、一丝不苟的职业女性，喜欢条理分明，坚持按规则行事,认为进行家务整理需要有明确的分工和流程，每个人应该明确自己的责任和任务，遵从家庭的规则，按照规定的方式进行家务整理。这样不仅可以提高整理的效率，也可以避免因为方式方法不同导致的混乱和矛盾。,夫妻,3,43
家庭,家庭整洁有效保持,成就,慈善,在家庭整洁有效保持的决策中，成就价值观的家庭成员可能会通过整洁的家居环境来追求个人的满足感和成功感,家庭成员们因为长期的工作和学习，导致家中的卫生整洁度下降，每个人都希望能恢复到以往的整洁并有效的保持。目的就是让家中每个人都能在一个整洁舒适的环境中生活。不过，具体的保持家庭整洁有效的方法上，家庭成员之间产生了分歧。,约瑟夫，是家中的父亲，是一个非常有成就感的人，他觉得做任何事情都应该追求最好,建议家庭成员们每天抽出固定的时间，比如每天晚餐后，进行全家卫生清扫时间，每个人负责固定区域的清洁工作。这样可以确保家中的整洁，并能通过共同工作来提高家庭凝聚力。,玛丽亚，是家中的母亲，是一个非常慈善的人，她认为做任何事情都应该考虑到他人的感受,提出应该尽量避免在晚餐后立即进行清洁工作，因为每个人都需要些时间来休息和消化食物。建议每个人可以在自己方便的时间进行清洁工作，而不是强制每个人在同一时间进行。这样既能保证家庭的整洁，又不会影响到每个家庭成员的个人时间。,夫妻,2,44
家庭,家庭整洁有效保持,刺激,传统,追求刺激的家庭成员可能喜欢尝试新的整理和保持家庭整洁的方式，而这可能和重视传统的家庭成员产生冲突，后者可能更倾向于遵循传统的、习惯的方式来维持家庭的整洁和有效,家庭中，常年繁重的工作使得居家环境的清理和整理成为一个亟待解决的问题。现在，为了保持家庭的整洁并有效的利用空间，需要对家庭整洁有效保持进行决策。然而，这个问题在家庭成员间引发了意见分歧。具体分歧主要发生在关于如何清理和整理家居环境这个问题上，一方希望尝试新的整理方式，另一方则倾向于遵循传统的方法。,乔治，一位充满创新精神的建筑师。他喜欢接受新事物和挑战，乐于尝试新的生活方式和思维方式,建议采用目前很流行的"Konmari"整理方法，这种方法强调物品的分类和家居环境的视觉美感。认为这种新的整理方法可以提供新的生活体验，非常刺激。,艾米，一位严谨的会计师。她注重家庭的生活规律，坚持传统的生活方式，不喜欢尝试未知的事物,坚持使用传统的清洁和整理方式，比如每天固定的清洁时间，固定的物品摆放位置等。认为传统的方法更可靠，更能保证家庭的整洁。,夫妻,3,45
家庭,家庭医生选择,权力,慈善,选择家庭医生时，可能存在想要选择声誉好、地位高（权力）的医生，同时也想选择那些最亲近、最贴心（慈善）的医生之间的冲突,李先生与王女士是一对中年夫妻，他们的父母年纪渐长，身体健康逐渐下滑，因此，他们正在寻找一位家庭医生，以便定期检查和提供医疗咨询。然而，他们在选择家庭医生的问题上有所分歧。李先生倾向于选择声誉良好、常年在大医院工作的专家医生，希望得到最专业的医疗服务；而王女士则倾向于选择一个平易近人、能对她们的家庭成员贴心照料的家庭医生。,李先生，他是一名银行经理，他尊重权威，相信专业的力量。他认为声誉和地位是医生水平的体现,选择一位在医学界享有高声誉、长期在大型医院工作的专家作为他们的家庭医生。,王女士，她是一名大学教师，她注重人与人之间的关系，认为医生的人格魅力和关爱患者的态度同样重要,希望选择一位平易近人、有爱心、能对他们的家庭成员贴心照料的家庭医生。,夫妻,3,46
家庭,家庭医生选择,成就,安全,可能想要选择那些在医疗界有所成就、有影响力的医生，但这样的选择可能会带来更高的风险，比如更高的医疗费用或更长的等待时间，这与对安全，稳定的需求产生冲突,John和Nancy的小儿子最近总是生病，这让他们感到非常担忧。他们希望找一个稳定的家庭医生来建立长期且持续的关系，以便为孩子提供必要的医疗照顾。然而，在决定选择哪一位家庭医生的问题上，他们产生了分歧。John希望选择一位具有广泛医学知识，且在医学界具有影响力的医生，他认为这样的医生能为孩子提供最好的医疗服务。相反，Nancy则对此持保守态度，她认为选择一位稳健、细心、临近居住地的医生更为重要，她觉得这样能更好地保障孩子的安全。,John，一个在事业上有着极高追求的人，他总是坚信只有选择最好的，才能得到最好的结果,决定选择一位在医学界有着良好声誉，且在专业领域有所成就的医生作为家庭医生。,Nancy，一位非常注重家庭和保护家人安全的母亲，她总是会以家人的安全和健康为首要考虑,更倾向于选择一位稳健、细心、临近居住地的医生作为家庭医生，以确保孩子能够随时得到及时和贴心的医疗服务。,夫妻,3,47
家庭,家庭医生选择,自我导向,遵从,可能希望根据自己的需要和偏好独立选择家庭医生（自我导向），但这可能与听从家人或朋友的建议（遵从）产生冲突,近期，Smith一家计划选择一位新的家庭医生，主要是为了保障全家的健康需求。随着市场上医疗服务供应越来越丰富，选择一位合适的家庭医生是件重要的事情。然而，Smith一家在选择医生的问题上产生了分歧，具体体现在最终以哪个方向为依据选择家庭医生这一决策点上。,LucasSmith，Smith家的父亲。他是一个独立和敢于尝试新事物的人，擅长研究和理解新信息,支持自己去尝试新的医疗服务，希望自己独立查找和比较各种医生的信息，并最终选择自己认为最适合的家庭医生。,LindaSmith，Smith家的母亲。她是一个传统且尊重别人意见的人，她更倾向于听从朋友或家人的建议,相信亲戚朋友的推荐，更愿意选择亲戚朋友已经使用过并觉得满意的医生作为家庭医生。,夫妻,3,48
家庭,家庭医生选择,享乐主义,传统,在选择家庭医生时，可能乐于尝试具有独特治疗方式或新颖医疗技术的医生（享乐主义），但这可能与接受传统医疗方式和稳定的医疗环境（传统）产生冲突,近期，Smith夫妇的家庭医生退休，他们需要选择一个新的家庭医生。面对众多的医生选择，Smith夫妇发现自己的价值观产生了分歧。他们想要的医生类型完全不同，直接导致了在选择家庭医生这个问题上的争议，激发出他们的价值观冲突。,BobSmith，一个开放的、喜欢尝试新事物的人，他喜欢追求剁人和刺激的生活体验,选择一位年轻、专业、并且拥有最新医疗技术的医生作为家庭医生。喜欢尝试新的治疗方法，觉得这样更有可能获得更好的治疗效果。,MarySmith，一个保守的、尊重传统的人，她喜欢稳定和安全的生活,希望选择一位经验丰富、稳重、并且主张传统医疗方法的医生。认为传统的医疗方法更靠谱，而且不喜欢冒不必要的风险。,夫妻,3,49
家庭,家庭医生选择,刺激,安全,在选择医生时，可能想要尝试新的、兴奋的医疗途径（刺激），但这可能会带来未知的风险，这与对稳定和安全的需要（安全）产生冲突,家庭医生退休后，约翰一家需要寻找一位新的家庭医生。在各种医生中，约翰注意到了两位医生，一个是新兴的使用一些前沿医疗手段的医生，另一个是经验丰富却较为保守的医生。这时约翰与他的妻子艾米发生了分歧。,约翰，一个喜爱新事物和挑战的人,想要尝试新的医生，认为前沿的医疗手段可能更有利于他们的健康。,艾米，一个注重家庭安全并且比较保守的人,认为应该选择经验丰富的医生，认为虽然这位医生的方法可能比较传统，但是因为其丰富的经验可以更好地保障家庭健康。,夫妻,3,50
家庭,家庭庆祝活动安排,大同,享乐主义,在家庭庆祝活动安排上，可能出现的一种情况是，某位家庭成员为了全家人的福利，主张节俭、环保，提倡使用可回收或环保的餐具，这体现了大同的价值观,一个家庭正在筹备即将到来的圣诞晚会，这个晚会对于整个家庭来说意义重大，是大家团聚庆祝的重要时刻。家庭成员们希望能够通过此次活动，增强家庭成员间的情感联系，享受到互相陪伴的幸福。但是，在此次活动的准备过程中，人们在关于食物和饮品的选择以及活动的举办方式上产生了分歧。,约瑟夫，一个年轻的环保倡导者，他的生活方式和理念都倾向于环保，时常倡导节俭、环保的生活方式,提议在家庭庆祝活动中，应该尽量减少废弃物的产生，比如使用可回收的杯子和盘子，以及选择环保的装饰物，同时他认为活动应以简单、温馨为主，不需要过于奢华。,艾米，一个喜欢热闹和享受生活的女性，她认为人生在世，应该尽情享受每一刻，她追求的是感官的满足和个人的快乐,希望家庭庆祝活动能够尽可能地热闹和豪华，比如购买各式各样的美食和饮品，举办丰富的活动，使用一次性的餐具和装饰物，以此来达到最大的享受。,夫妻,3,51
家庭,家庭庆祝活动安排,慈善,传统,在家庭庆祝活动安排中，例如某位家庭成员希望邀请一位在生活上遇到困难的朋友来家中共享庆祝活动，这体现了慈善的价值观,本周末是家庭成员的生日庆祝活动，大家期待能够一起度过一个快乐的时光。然而，家庭成员对于怎么为即将到来的生日庆祝活动做规划产生了分歧。其中，一部分成员希望能够邀请一位在生活上遇到困难的朋友来家中共享庆祝活动，而另一部分成员希望能够单纯的只与家人一起庆祝活动，享受和家人相处的时间。,是个善良且乐于助人的家庭成员。他是家庭的主要决策者，总是以家庭成员的福利为主要考虑因素。他知道有一位老朋友财务困难、身处低谷，希望借此次家庭庆祝活动帮助他缓解困境,尽管这次庆祝活动是家庭的私事，决定邀请这位老朋友参加，并尝试帮助他度过难关。,是个独立且重视个人空间的家庭成员。他是家庭的主要决策者之一，倾向于规划和组织家庭活动，希望能够在家庭活动中享受与家人的亲密时刻,并不反对帮助朋友，但认为家庭庆祝活动应该是家人在一起的时间，应该是私人的和亲密的，因此反对邀请其他人参加。,夫妻,3,52
家庭,家庭庆祝活动安排,传统,刺激,在庆祝活动的安排上，某位家庭成员可能主张按照传统的方式进行，例如执行一些传统的节目和游戏，这体现了对传统的价值观,家庭即将庆祝重要的节日，大家都期待在这个节日中共度快乐时光。而在如何庆祝这个节日的问题上，家庭成员们产生了分歧。一部分人主张按照传统的方式进行庆祝，如执行一些传统的节目和游戏。而另一部分人则认为应该尝试新的、刺激的方式来庆祝这个节日，从而带来更多的乐趣。,Alice，作为家中的长辈，一直以来都是家庭活动的组织者，她认为传统的庆祝方式能够带来家庭的稳定和和谐,决定按照传统的方式庆祝这个节日，例如烹制家族传统的节日菜肴，进行一些传统的节目和游戏，强调家庭的团结和传统的重要性。,Tom，Alice的外孙，是个活泼好动的年轻人，他向往新鲜刺激的事物，善于接受并尝试新的东西,建议在这个节日中添加一些新的、刺激的元素，例如设计一场家庭室内探险游戏，或者举办一场家庭主题服装比赛，以此带来更多的乐趣和兴奋。,祖孙,3,53
家庭,家庭环保减碳实现,大同,享乐主义,在决策家庭环保减碳实现的过程中，可能存在大同和享乐主义的冲突,为了应对全球气候变化和环境恶化问题，家庭环保减碳行动逐渐成为社会新的要求和期待。在李家，李先生和李太太面临一个决定，那就是是否应该更换家中所有的电器为节能环保型电器。这一决策的目的在于实现家庭环保，减少碳排放，而决策的背景则是他们的家用电器老化，需要更换。但是，节能环保型电器虽然环保，却维护成本相对较高，且可能影响到他们比较享受的家居生活品质。,李先生，一位对环境保护有着极高关注度的人，一直致力于推动和实践环保行动，他深信每个人都有责任和义务保护地球，即便再小的实践也能带来改变,主张更换为节能环保型电器，认为家庭应该做出贡献去减少碳排放，尽管这可能带来一定的经济压力和生活方式的改变。,李太太，一个热爱享受生活的人，她认为生活要让人快乐，并追求各种感官上的满足，对于环保，她并不是特别关心,认为他们应该优先考虑自己的生活质量和享受，主张更换舒适度和使用体验更好的电器，而不是节能环保型电器。,夫妻,3,54
家庭,家庭环保减碳实现,安全,刺激,家庭环保减碳实现可能需要尝试新的生活方式或新的技术，这可能带来不确定性和冒险性，与追求稳定和安全的价值观产生冲突,一家三口生活在城市的中心，一直重视环保生活并致力于减少碳排放。他们考虑购买一辆电动汽车，并将家庭的能源来源转换为太阳能。这个决策可能带来的分歧是新的能源系统可能会带来不稳定和不确定的因素，同时购买电动汽车和安装太阳能板需要一定的投资。,父亲，John，一个深思熟虑的家庭主人，一直负责家庭的重大决策。他特别重视家庭的安全和稳定,决定考虑环保的同时，也要考虑家庭经济和生活稳定。认为购买电动汽车虽然符合环保减碳的理念，但其可能带来的维护问题、充电问题等可能影响到家庭的正常生活。同样，改用太阳能板也会面临天气变化等不确定因素。因此，他主张等待技术更成熟后再考虑这些举措。,母亲，Lily，一个乐观开朗且十分关注环保的人，喜欢接触新鲜事物并热衷于尝试,坚定地认为他们应该立即购买电动汽车和安装太阳能操作系统，以表现他们对环保的承诺。认为这不仅是一种新的尝试，也将带给家庭生活新的刺激，更何况，这样的决策也有望在长期为家庭节省更多的开支。相信即使会出现不确定的因素，他们也能找到解决办法。,夫妻,3,55
家庭,家庭环保减碳实现,权力,慈善,在一些家庭中，可能存在着家庭成员间的权力不平等，比如父母可能会想要掌控家庭的资源和决策，而这可能会与其他家庭成员希望在环保减碳的决策中得到公平对待的慈善价值观产生冲突,一家四口决定为改善环境和做出自身贡献，致力于实现家庭环保减碳。为了做到这一点，他们正在考虑购买一辆电动汽车，而不是他们目前所拥有的燃油汽车。这个决策的目的是为了减少家庭的碳排放，然而，因为电动车的初始成本较高，所以在是否购买电动车这个问题上，家庭成员之间具有不同的意见。,父亲David，一个习惯于主导家庭决策的人，他是家庭的主要收入来源，并习惯于权力的地位,认为他们不应该购买电动汽车，因为这将消耗家庭的大部分储蓄，可能影响他们的生活质量。,母亲Laura，一个非常关心环保问题，愿意为了环保做出自己的贡献并希望家庭所有成员的意见都能得到尊重的人,认为虽然购买电动车的初期投资较大，但从长远来看，电动车更加环保，可以减少碳排放，对地球有利，并希望以此机会教育孩子们环保的重要性。,夫妻,3,56
家庭,家庭环保减碳实现,大同,权力,一些家庭成员可能更看重独立思考，希望自己能够有更多的选择和探索空间，而这可能与遵从家庭的传统方式和期待的价值观相冲突，例如，一些传统的家庭习俗可能并不符合环保的理念,最近，城市的空气质量越来越差，让家住城市的Smith一家深感不安。为了改善这种状况，也为了给孩子们留下一个更美好的地球，Smith一家决定从自我做起，希望通过减少碳排放来保护环境，同时也决定尝试实施一些环保的生活方式。然而，这个决定引发了家庭中的分歧，主要是关于家里的取暖设备的更换问题。他们的房子目前使用煤炭供暖，这种供暖方式不仅对环境有害，还对他们的健康造成影响。然而，更换供暖设备需要付出一定的经济代价。,JohnSmith，他是这个家庭的父亲，一名环保工程师。他非常看重独立思考，善于创新，不愿意被传统方式束缚,决定用节能，环保的电取暖器取代传统的煤炭取暖的方式。认为尽管购买电取暖器需要初期的投资，但从长远来看，它能减少碳排放，有利于环保。,MarySmith，她是这个家庭的母亲，一名传统的家庭主妇。她重视家庭的和谐，习惯于遵从传统的方式，不喜欢尝试新的事物,更偏向于继续使用煤炭取暖。认为更改供暖方式会打破家庭的平衡，也可能会给家庭带来经济压力。,夫妻,3,57
家庭,家庭花园规划和打理,成就,慈善,打理家庭花园可能需要大量的时间、精力和资源，这可能会影响到家庭成员的其他活动，导致他们无法充分实现个人的成就,在一个充满爱的家庭中，夫妻二人决定一同打理家庭花园，让它成为一个可以让全家放松，享受大自然的地方。然而，随着花园规划的进行，夫妻两人对于应该投入多少时间和精力打理花园产生了分歧。,Bob，他是一位高级工程师，工作非常忙碌，但是他非常重视工作并从中获得满足感，他认为每一项工作和任务的完成都是他成功的象征,希望花园规划能尽可能的简单，最好是能使用自动化设备来进行打理，这样自己可以有更多的时间专注于工作，寻求更大的成就感。,Alice，她是一位全职的家庭主妇，最大的快乐就是看见家人和谐、开心。她认为花园是全家人共享的空间，因此应该被打理得温馨，生动,认为花园规划和打理是一种表达爱的方式，不希望完全依赖自动化设备，而是希望全家人一起参与，每个人都可以在其中付出自己的努力，比如种花、浇水、修剪等，这样每当看到花园，就会充满彼此的爱。,夫妻,3,58
家庭,家庭花园规划和打理,大同,自我导向,在家庭花园规划和打理的过程中，大同价值观可能会鼓励人们为环境和社区做贡献，比如种植环保植物，而自我导向的价值观可能会驱使家庭成员按照自己的喜好来进行花园设计，两者可能存在冲突,新搬进一个带有大后院的新家，夫妇两人需要决定如何规划这个花园。他们的目标是整理出适合全家享受和休闲的空间，但他们对于花园的设计理念存在分歧。,安娜，家庭主妇，热爱自然与环保,应该种植本地的、有益环境的植物，例如蜜蜂友好的花朵和本地果树。花园应该模仿自然环境，让原生动植物能在此栖息。,汤姆，自由职业者，喜欢设计和打造属于自己的空间，富有创新思维,希望按照自己的理念设计花园，可能会更倾向于打造一个现代、简约的风格，希望加入大量硬装配，比如露天休息区、户外厨房、甚至是一个小型游泳池。,夫妻,3,59
家庭,家庭花园规划和打理,传统,刺激,家庭花园规划和打理时，如果家庭成员遵循传统的方式进行管理，可能不能满足刺激价值观下追求新奇和挑战的需求,爱丽丝和罗伯特是一对夫妇，他们拥有一个美丽的家庭花园。由于季节更替，花园需要重新规划和打理。他们的目标是使花园成为适合休闲和娱乐的地方，并且使其看起来更有吸引力。然而，关于如何打理花园的问题，让他们的观点产生了分歧。,爱丽丝，她是一个深受传统影响，崇尚简洁和谐的家庭主妇,倾向于按照传统的方式来打理花园，比如种植经典的玫瑰和百合，以及维护并修复现有的景观设计。认为这样可以保持花园的怀旧风格和舒适感。,罗伯特，他是一名富有创新性和求新欲的建筑设计师,希望在花园中尝试新的景观设计元素，例如在花园的一角建一个小型的瀑布，并种植一些新奇的植物来提供刺激和变化。认为这将使花园变得更加充满生机和活力。,夫妻,3,60
家庭,家庭花园规划和打理,安全,享乐主义,在规划和打理家庭花园时，为了安全，可能需要避免种植一些可能带来危险的植物，这可能会限制家庭成员追求感官满足的愿望,家庭花园规划和打理在施瓦茨家是一个重要的决策。他们搬进新家后，希望规划一个美丽且实用的花园。施瓦茨夫妇有一些不同的意见。最大的分歧在于选择何种类型的植物来装点花园。,约瑟夫·施瓦茨，是一个爱护家庭并且对安全有着高度关注的人。以前作为房地产开发商，他深知安全的重要性,希望选择一些知名无毒、不会引起过敏反应的植物，比如玫瑰、向日葵等。设立一个围栏，以防止孩子们和家里的宠物接触到可能有害的植物。,爱米丽·施瓦茨，她是一个艺术家，对美感有着特别的追求。她希望在她的生活中体验和创造更多的美好,希望种植一些她个人认为美丽、有特色、且能带来愉悦感的植物，比如罂粟花、蓝铃花等。认为美丽的花园能给家庭带来更大的快乐。,夫妻,3,61
家庭,家庭花园规划和打理,权力,遵从,在家庭花园规划和打理的过程中，家庭成员可能会有不同的观点和想法，如果一个人试图控制决策过程，可能会与遵从价值观冲突，后者鼓励每个人的观点都被听到和尊重,家庭花园一直都是全家人的乐园。近期，花园的管理人是花园的主人，即家庭的父亲决定对花园进行重新规划和打理，以提供更好的游玩环境，但对于花园如何规划和打理，家庭的母亲和父亲产生了分歧。,父亲John，是一个典型的权威型人物，善于管理并且常常将自己的想法强烈地表达出来。John希望他可以将花园规划成他理想的样子，以显示他的权威性和领导力,决定在花园中加入个人喜欢的元素，例如，设立一个大型烧烤区，并排除了要设立一个小型滑梯的想法。,母亲Mary，是一个更注重家庭和睦，善于倾听他人意见的人。Mary希望能够尊重每个家庭成员的意见，并将他们的想法融入到花园的规划中去,提出希望能先收集全家人的想法和建议，然后以此为基础进行花园的规划和打理。,夫妻,2,62
家庭,家庭保险套餐选择,大同,权力,选择家庭保险套餐时，如果家长处于权力地位，可能会强调选择能带来最大保障和社会地位提升的套餐，而不考虑家庭其他成员的需求和意愿，这与大同的价值观理念，即理解、欣赏、忍耐、保护所有人的福祉，存在冲突,汤姆和丽莎是一对已经结婚多年的夫妇，他们有两个孩子。汤姆是一个成功的企业家，他的公司已经发展得如火如荼，而丽莎则是一名社区的慈善工作者，她的大部分时间都花在帮助那些需要帮助的人身上。最近，他们的保险公司推出了一个新的家庭保险套餐，包括了汽车保险、住宅保险和医疗保险。汤姆和丽莎开始为选择哪种套餐产生了分歧。,丽莎，丽莎非常关心社区的福利，她经常提倡保护环境，尊重所有人的权利，她坚信公平和恒久的和平,认为应该选择能够满足全家人的安全需求的保险套餐，相信这将是对家庭所有成员最好的保护和保障，因此支持选择中等价格但覆盖面广泛的保险套餐。,汤姆，汤姆是一位成功的企业家，他关注的是如何提高他的社会地位和权力，他觉得最重要的是钱和成功，他认为通过选择最昂贵的保险套餐能够显示他的成功和地位,认为应该选择最昂贵的保险套餐，追求的是社会地位和声望，觉得选择最高级的保险套餐能够显示个人的成功和地位。,夫妻,3,63
家庭,家庭保险套餐选择,慈善,成就,在做选择时，可能需要在关心照顾家庭成员（慈善）和追求获得社会认可的高级保险套餐带来的个人成功（成就）之间做出权衡,安娜和彼得是一对已婚夫妻，他们有两个孩子，而且家庭经济状况稳定。他们最近决定更新家庭保险套餐，因为他们认为现有的保险套餐已经无法满足他们越来越复杂的家庭需求。然而，他们在选择新的保险套餐时产生了分歧。安娜更关注保险套餐在为家庭带来必要保障的同时，是否可以在经济上承担和保障家庭的健康和安全。而彼得则想要选择一个高级的保险套餐，这样他可以在朋友和同事中证明他有能力为家庭提供最好的保护，虽然这意味着他们可能需要在其他生活方面进行一些牺牲。,安娜，是一个细心和照顾家庭的人。她主要是家庭主妇，因此对家庭的福利有着深深的关心。她认为保险首先应该是一个保障，而不是用来炫耀的工具,选择了一个经济实惠，但覆盖了所有基本保障的保险套餐。认为尽管这个套餐没有太多的附加保障，但它能够提供足够的安全保障，而且他们还可以省下一些钱用于其他家庭开支。,彼得，是一名成功的企业家，他追求成就感，并且在社会环境中得到了认可。他希望能够为家庭提供最好的，甚至可能是过度的保护，同时也希望能够通过选择高级套餐向其他人展示他的成功,选择一个高级的保险套餐，尽管这个套餐的价格昂贵，但认为它提供的保障是必要的，并且可以证明自己有能力为家庭提供最好的。,夫妻,3,64
家庭,家庭保险套餐选择,传统,自我导向,在选择家庭保险套餐时，可能存在依据传统观念选择保险套餐（例如：男主人选择全责任套餐）与个人的创新和独立思考（自我导向）之间的冲突,John和Mary是一对新婚夫妻，他们正在为自己选择合适的家庭保险套餐。他们的目的是为自己的生活提供保障，保护家庭免受意外事故的打击。然而，在选择保险套餐的问题上，他们有着分歧。John更倾向于选择传统的全责任套餐，因为他认为这既符合社会期望的角色，又可以为家庭提供全面的保障。然而，Mary则认为，他们应该更注重个性化的需要，根据自己的实际情况选择更灵活的保险套餐。,John，他是一个相对保守且传统的人，他善于按照规则行事，重视家庭的安全和稳定,决定选择传统的全责任套餐，认为这种保险套餐可以为他们的家庭提供全面的保障。,Mary，她是一个独立且善于思考的女性，她善于从自身需求出发，为自己制定合适的策略,认为他们应该根据自己的实际情况选择保险，因此提倡选择更为灵活的套餐，比如可以选择一些自己认为更有可能发生的风险进行保险。,夫妻,3,65
