domain,theme,value1,value2,brief introduction,scene,role1,D1,role2,D2,relation,conflict_level,id
工作/就业/职场,业务拓展,成就,慈善,在业务拓展的过程中，员工可能需要把自己的成功和成就放在首位，例如，获得更多的客户，提高业绩等,一个国际公益组织决定扩展其业务，增加在亚洲地区的公益项目。扩展的主要目的是为了提高组织的知名度和影响力，以及吸引更多的捐赠。然而，这个决策中产生了一个分歧，那就是扩展的地点应该是相对富饶但对公益需求不那么迫切的地区，还是相对贫穷并且对公益援助需求非常迫切的地区。,瑞秋，该组织的业务发展部门的主管。她是一个具有抱负、追求成功及极强竞争力的人,建议扩展到相对富饶的地区，即使这些地区的公益需求并不迫切。认为这样可以有效提高组织的知名度和影响力，从而吸引更多的捐赠。,汤姆，该组织的项目部主管。他对于社会公益非常热衷，大学期间曾长期参与各类公益活动。他认为公益的初心就是帮助那些真正需要帮助的人,建议组织应该把业务扩展到贫穷地区，哪怕那些地方的知名度不高，但真正需要公益援助的人却更多。,同事,3,39
工作/就业/职场,业务拓展,权力,大同,在追求社会地位和声望，控制和统治他人和资源的过程中，可能会对他人或者环境造成损害，这就与大同中的理解、欣赏、忍耐、保护的价值观产生冲突,公司面临业务拓展的决策，正在考虑是否在未开发的土地上建设新的工厂。如果建设新的工厂，将会大大提高公司的生产能力，进一步提高市场份额，并可能带来巨大的经济收益。然而，这片土地是当地原住民的生活区，这次的建设将会强制他们迁赁，并对生态环境产生不可逆的影响。,李华，公司的首席执行官，有着强烈的竞争意识和巨大的野心，始终渴望将公司推向更高的高度,决定在未开发的土地上建设工厂，以期提高产能，并准备通过各种途径来解决与原住民的问题。,张伟，公司的首席人力资源官，始终关注员工和周围社区的福祉，他认为公司的发展应该基于人道和环保的原则,反对在未开发的土地上建设工厂，提倡寻找其他能使公司拓展业务但不会对原住民和环境产生重大影响的方案。,同事,3,40
工作/就业/职场,业务拓展,享乐主义,遵从,在业务拓展的过程中，可能会有人过分追求个人的快乐或感官满足，而忽视了自己的职业责任和对社会的期望，这就与遵从的价值观产生冲突,公司正在决定是否开拓一项新的业务--开设一家主打高级奢侈风的餐厅。这是一项高风险且需要大量投入的决策，但如果成功，其获利将极为可观。此时，公司内部对此决策产生了分歧。,罗伯特，公司的营销总监，一个富有冒险精神和寻求刺激的人，喜欢新的挑战和尝试,鼓励公司开始这个新的业务。认为这是一个富有挑战性的项目，如果成功，不仅可以大大提升公司的盈利，也能给自己带来更大的快乐和成就感。,艾米，公司的财务总监，一个遵守规则和程序，注重稳定和风险管理的人,反对开设这家餐厅。认为这个项目风险太大，对公司的财务健康构成威胁。更倾向于按照规定的步骤和流程，稳步发展公司的业务，而不是冒险投资。,同事,3,41
工作/就业/职场,业务拓展,刺激,安全,在业务拓展的过程中，追求新奇和挑战性的活动可能会对企业的稳定和安全造成威胁，这就与追求稳定和安全的价值观产生冲突,某公司在新的一年到来之际，面临着一个关键的决策——是否将业务拓展到新兴的虚拟现实领域。一方面，投资新兴产业有巨大的潜力和回报，另一方面，新兴产业的风险和不确定性也非常大，可能会带来财务问题，甚至可能威胁到公司的生存。,Tom，公司的创新部门负责人，具有冒险的精神和对新技术的热爱,主张大胆投资虚拟现实技术，认为这是对新技术的追求，即使失败，也是一个宝贵的尝试和经验。,Lisa，公司的财务部门负责人，非常注重风险控制和公司长期稳定发展,主张保守策略，坚持在现有业务领域深耕，反对在虚拟现实领域进行投资，以防风险过大，影响公司的稳定。,伙伴,3,42
工作/就业/职场,业务拓展,大同,传统,员工可能会独立思考，选择和探索新的业务开展方式，这可能会与企业的传统和已有的习俗产生冲突,一家传统的家具制造企业为了提升市场占有率，决定进行一次业务拓展。企业中的老一辈管理人对于业务的拓展主张沿用传统的生产和营销方式，而年轻一代管理者则主张应用新的技术和方式如在线销售、使用环保材料等。,杰克，年轻的市场部经理，富有创新精神和探索欲望,建议企业开展线上销售，推广环保家具，拓宽企业的市场，提高企业的知名度。,汤姆，资深的总经理，坚守传统的经营理念,主张企业继续沿用传统的销售方式，保持当前家具产品的风格和品质，坚守传统市场。,上下级,3,43
工作/就业/职场,企业合作伙伴选择,权力,大同,在企业合作伙伴选择的场景中，企业可能会面临追求权力（即选择影响力较大、市场份额较大的合作伙伴）与追求大同（选择更符合社会公平、环保等标准的合作伙伴）之间的冲突,极趣科技是一家初创的科技公司，面临着扩大市场份额或是维护社会公平环保的选择。公司希望通过合作伙伴的选择实现这两个目标中的一个。,杰克，极趣科技的首席执行官。作为一名硬派的商业人，他注重公司的发展、收益和市场份额。他希望公司能够通过实力强大的合作伙伴迅速崭露头角，占领市场,决定选择与市场份额大、影响力强的大公司合作，以此迅速扩大极趣科技在市场中的份额，提升公司声望深化品牌影响力。,艾米，极趣科技的首席运营官。她关心社会的发展，相信企业的最终目标应该是为了人类和社会的福祉，而不仅仅是追求经济利益。她认为公司应该选择环保、平等公正的合作伙伴，以此树立公司良好的社会形象,选择与那些倡导环保，注重社会责任的企业合作，以此树立公司积极负责的社会形象，为全人类和自然的福祉做出贡献。,同事,3,44
工作/就业/职场,企业合作伙伴选择,慈善,成就,企业在选择合作伙伴时，可能会出现在追求成就（选择能提升自身利益的合作伙伴）与追求慈善（选择能对社会做出贡献、有公益性质的合作伙伴）之间的冲突,某环保科技公司正在寻找新的供应商，目标是找到能提供高品质材料并符合公司可持续性原则的合作伙伴。公司内部有两个候选供应商，其中一个是拥有丰富生产经验和高品质产品，但没有明确的环保政策。另一个则是新兴的小企业，尽管经验不足，但是对环保有高度承诺并实践可持续生产。,玛莎。作为公司的供应链经理，玛莎对公司的可持续性原则有着深深的热情，她认为公司应该积极影响和改变产业链的生态,选择与环保承诺强烈的新兴小企业合作，尽管这可能会带来一些成本上的增加和生产上的风险。,阿尔伯特。作为公司的财务总监，阿尔伯特更注重成本效益和公司的经济效益。他认为公司的目标应该是确保产品的高品质并且保持利润,选择与经验丰富且产品品质高的供应商合作，尽管这可能会忽视公司的环保原则。,同事,3,45
工作/就业/职场,企业合作伙伴选择,传统,自我导向,企业在选择合作伙伴时，可能会出现在遵循传统做法（选择历史合作过，或在行业内有良好口碑的合作伙伴）与追求自我导向（尝试与新兴、创新型的合作伙伴合作）之间的冲突,黑鲨科技公司是一家新兴的科技公司，其主打产品是专为游戏爱好者设计的智能手机。近日，公司计划和一家手机配件供应商合作，以丰富其产品线。分歧在于选择合作的供应商上，一方面有一家和公司有多年合作经验的传统供应商，他们的产品质量稳定，口碑良好，但缺乏创新；另一方面有一家新兴的供应商，他们擅长制作有创新设计的手机配件，比如具备游戏手柄功能的手机外壳，虽然他们还没有过多的口碑，但在业内专业人士中得到了一些认可。,詹姆斯，作为黑鲨科技公司的首席运营官，他有丰富的行业经验和谨慎的决策风格。他十分重视合作伙伴的稳定性和口碑,认为虽然新兴的供应商可能有更多的创新点，但是他们的口碑和质量控制仍未知数，而传统的供应商多年来的业绩已经证明了他们的实力，所以建议和传统的供应商合作。,凯瑟琳，黑鲨科技公司的首席产品官，她年轻有活力，热衷于探索新的合作方式。她认为公司的发展需要不断引入新的设计和创新,认为虽然新兴的供应商存在一定的风险，但是他们的创新设计能引领行业趋势，这对公司的长远发展非常有利。为了公司能在激烈的市场竞争中保持领先，建议和有创新能力的新兴供应商合作。,公司高管。,3,46
工作/就业/职场,企业合作伙伴选择,安全,刺激,选择合作伙伴时，企业可能在追求安全（选择稳定、可靠的合作伙伴，以保障业务的稳定运行）与追求刺激（选择新兴、可能带来更大商业机会但风险也较大的合作伙伴）之间产生冲突,汽车制造商"崭新汽车"正在寻找一个新的电池供应商，以推进其电动车的研发。公司的目标是找到一个能提供高质量、高性能电池的供应商，并在此过程中控制成本。同时，公司希望寻找一个能在未来持续创新的合作伙伴，帮助"崭新汽车"赢得竞争优势。然而，决策团队在两个潜在的供应商之间产生了分歧。一家是行业内的巨头，经验丰富，信誉良好，另一家是新兴企业，虽然经验较少，但是在电池技术上有着独特的创新。,约翰，"崭新汽车"的首席运营官，丰富的工作经验使他懂得稳定和保障的重要性，他更倾向于选择已经验证过的解决方案,认为应该与行业巨头合作。尽管他们可能不具备独特的创新，但他们的经验和稳定的质量保证了"崭新汽车"的业务能够稳定运行。,艾米，"崭新汽车"的首席技术官，她善于发掘新的技术、新的可能性，并在尝试中寻找机遇，她更倾向于开拓和创新,主张与新兴的电池供应商合作，尽管他们的经验不足可能会带来风险，但他们的创新技术可能会为"崭新汽车"带来领先的竞争优势。,工作合伙人。,3,47
工作/就业/职场,企业合作伙伴选择,成就,遵从,在合作伙伴的选择上，享乐主义（倾向于选择能给企业带来即时益处或快乐的合作伙伴）与遵从（倾向于选择能让企业遵守规章制度，符合道德规范的合作伙伴）之间可能会产生冲突,一家名为"绿叶科技"的初创公司正在寻找一家可靠的合作伙伴来开发他们的新项目。项目的目的是制造一种高效能源设备。在寻找合作伙伴时，出现了两个候选者：一家是知名大公司，有丰富的研究设备和人才，但价格略高；另一家是小型企业，虽然设备和人才不如大公司，但价格低廉，这就导致公司内部出现了分歧。,张一，作为绿叶科技的首席执行官。他是一个乐观主义者，追求的是立刻的快乐和满足。他的特点是善于决策，喜欢追求刺激与挑战，常常追求短期内的快速回报,更倾向于选择知名大公司作为合作伙伴，虽然价格高，但能够快速获得新产品研发的成功，并带来丰厚的利润和公司形象的提升，这给自己带来了快感和满足。,李二，绿叶科技的首席财务官。他是一个注重规则和规定的人，习惯于按部就班，遵守规章制度。他在决策时往往更侧重于长期规划和公司的稳定发展,更倾向于选择小型企业作为合作伙伴，尽管他们的设备和人才不如大公司，但价格更低，更符合公司在成本控制方面的规定。,伙伴,3,48
工作/就业/职场,职业发展路径,成就,大同,在追求个人的事业成功和成就时，可能对社会福利和公平产生负面影响,某科技公司对外发布新的职位空缺，欲寻找一个能够带领团队开展新项目的项目经理。在评估和决策是否申请这个职位的问题上，公司内部的两位资深员工面临选择。,约翰，是公司里的一名优秀工程师，已经在公司里工作了数年，深获公司的信任和认可。他富有抱负，总是朝着更高的目标前进。他的价值观是成就。,决定申请这个职位，认为这是一个可以证明自己能力，实现职业晋升的绝佳机会。,艾米，一个在公司里担任人力资源经理的女性，她对工作充满热情，总是以员工的福利和整体利益为最高目标。她的价值观是大同。,决定支持别的更有领导经验，对团队更关怀的同事申请这个职位，认为这样更能体现公司公平公正的价值观，也更有利于公司的稳定和和谐。,同事,3,49
工作/就业/职场,职业发展路径,权力,慈善,在追求社会地位和资源控制的过程中，可能忽视了对他人的关爱和帮助，这与慈善的价值观相冲突,一家大型科技公司正在推进一项新的技术项目，该项目有可能带来巨大的商业利润和公司地位的提升，但执行过程中需要牺牲一部分员工的利益，例如减少福利，延长工作时间等，以确保项目进度和质量。,约瑟夫，公司的项目经理，拥有丰富的经验和卓越的商业眼光。他在公司地位较高，同时也对提升自己社会地位和增加自己的资源控制欲望强烈,决定推进这个项目，认为公司和自己的地位和名誉比员工的短暂牺牲更重要。,艾米，项目的一员，也是员工工会的代表，她深深关心团队的福利和快乐，对于任何可能损害团队利益的行为都持反对立场,反对推进这个项目，认为员工的利益和福利应该被最大程度的保护，公司的成功不应该建立在牺牲员工幸福的基础上。,同事,3,50
工作/就业/职场,职业发展路径,传统,自我导向,在职业发展过程中，可能需要在尊重和遵循传统，与自我导向之间做出选择,一个大型软件公司即将进行内部管理岗位的竞聘，目的是选拔出更有能力的领导者负责公司的未来发展。这个决策足够重要，因为它将影响公司的战略方向和未来发展。决策的分歧在于，应该坚持公司的传统管理模式还是鼓励创新和自我导向的管理模式。,玛丽，她在公司工作已经10年，负责了许多重要项目并且有很高的业务能力。她深受同事的喜欢和信任，对公司的运作有深入的了解,认为应该延续公司的传统管理模式，因为这是公司稳健发展的保证。主张保持现有的工作步骤和管理制度，按部就班的进行工作，以保证公司的稳定发展。,汤姆，他是公司的一名新晋员工，但他有丰富的项目经验和独特的管理思维。他的充满活力和创新，善于发现并探索新的技术和市场,认为公司需要引入新的管理模式，适应快速变化的市场环境。提议放宽对员工的管理，鼓励员工自我导向，让他们有更大的自由去创新和探索新的突破。,同事,3,51
工作/就业/职场,职业发展路径,安全,刺激,在职业选择和发展过程中，稳定的工作可能提供安全感，但同时也可能缺乏新奇和刺激,在一家快速发展的IT公司，公司面临是否进行全新项目投资的决策。这个全新项目极具挑战性并且前景宽广，很可能会引领公司走向全新的发展阶段。然而投资此项目也可能会对公司的稳定性产生威胁，因为项目的实施会消耗大量资源，如果失败，公司可能会陷入财务的困境。决策的目的是是否决定投资这个全新项目。,Tom，一位有着多年经验的首席财务官，他十分注重公司的财务稳定和风险管理,不同意投资这个项目，因为风险过大，可能会对公司的稳定性产生威胁。,Jerry，公司的市场部主管，对新的挑战总是充满热情和决心,支持投资这个项目，他认为公司需要接受新的挑战以推动公司的发展。,同事,3,52
工作/就业/职场,职业发展路径,成就,遵从,在职业生涯中，追求个人的快乐和感官满足可能与对行为、喜好的限制产生冲突,在一家蓬勃发展的互联网公司中，部门重组后新设立的高级产品经理职位需要人选。这个职位关乎整个部门产品的战略方向，决定者将面临极大的工作压力和挑战。同时，这个职位也是对个人职业生涯的巨大提升，能够赢得更多的职场资源和拓宽职业发展路径。这个决策的目的是选择一位最适合的候选人。,是Tom，他是一个勤奋工作，喜欢挑战的产品经理。他热爱工作，对于产品有着独特的见解和创新能力,享受在挑战和工作压力中找到乐趣，这个高级产品经理职位提供的是自己工作中极度需要的挑战和压力。决定积极争取这个职位。,是Sue，是一个踏实耐心的产品经理。她决定遵从公司的决定，同时遵从自己内心的向往,即使这个高级产品经理的职位能够给自己的职业生涯带来提升，但是工作压力和挑战也必然增大，这与她心向往的平稳工作生活相违背。因此，决定放弃争取这个职位，遵从内心的声音，保持目前的工作状态。,同事,1,53
工作/就业/职场,团队领导选择,权力,大同,在团队领导选择的过程中，可能存在需要权力和地位的愿望与追求公正和利益均等的大同价值发生冲突的情况,新项目的开展需要选择一个团队领导，这个团队领导的选择将决定了项目的方向和管理方式，因此团队领导的选择非常重要。决策的目的是为了选出一个能够带领团队成功完成项目的团队领导，但是公司内部的人对此有着不同的意见和看法，主要的分歧就在于是选择有权力有地位的人做领导，还是选择有公正和公平观念的人做领导。,George，是个有权力和地位的中层管理人员，曾经成功带领多个项目取得了良好的业绩。他热衷于权力和地位，相信只有把权力掌握在自己手中，才能保证项目的顺利进行,认为应该选择有能力有影响力的人来做领导，即使这个人可能不是最公正公平的，认为权力和地位对于完成任务来说更为重要。,Lily，是个全心全意为员工谋福利的人力资源部的员工，她强调公正和公平，认为只有把公正和公平放在第一位，才能使得每个人都发挥出他们最大的能力,认为应该选择一个公正公平的人来做领导，即使他可能没有太多的社会地位和影响力，认为公正公平才能使得每个人都能够发挥出他们最大的能力，从而达成目标。,伙伴,3,54
工作/就业/职场,团队领导选择,成就,慈善,如果团队领导的选择基于个人成就和能力，那么这可能会忽视对团队成员福利和需求的关注，这与慈善的价值观相冲突,在一家初创科技公司中，CEO需要从两位资深员工中选出一位作为新的项目团队领导，负责监督新的技术开发工作。选出的人需要可以有效地推进项目的完成，并激励团队达到最高的生产力。CEO在决定是选用经验丰富，曾经单独带领过成功项目的Sara，还是选用热心，一直关心和帮助同事的John时产生了分歧。,Sara，Sara是一位富有成就感的工程师，拥有多年的管理经验，以前在其他公司曾经带领过一支小团队开发成功的项目,认为自己有足够的能力带领团队完成新项目，认为通过自己的能力和精明的领导，可以推动团队更高效地完成任务，并为公司带来更大的利润。,John，John是一位善于处理人际关系、总是乐于帮助他人的工程师。他总能体谅同事的困难并及时给予帮助，他的友善也赢得了同事们的喜爱,认为领导者的作用并不仅仅是带领团队完成任务，更重要的是要照顾好团队成员，为他们提供支持和帮助。认为只有团队成员感到安心和舒适，才能更好地发挥他们的工作能力。如果自己成为领导，会更注重团队成员的福利和工作环境。,同事,3,55
工作/就业/职场,团队领导选择,传统,刺激,如果选择的团队领导有强烈的传统价值观，比如遵循旧的运作方式和惯例，这可能与追求新奇、创新和挑战的刺激价值观产生冲突,公司的产品开发团队需要选择一个新的团队领导，新的领导需要带领团队进行创新项目的开发工作。团队内部主要分成两派，一派希望由有丰富经验、以稳定著称的老员工担任团队领导，另一派则希望由有创新思维、以冒险著称的年轻员工担任团队领导。,"约瑟夫，公司的产品开发部门的资深员工,对软件开发有深厚的理解和丰富的经验。他富有责任心、遵循行业规矩并重视团队的稳定和和谐",倾向于选择一个经验丰富，深谙公司文化，能够维护团队稳定和和谐的成熟的团队领导。,艾玛，公司的年轻工程师，眼光独到，思维活跃，并且希望在工作中找寻刺激与挑战,希望选择一个年轻有活力、有独特视角和新颖想法的团队领导，以推动团队的创新和发展。,同事,3,56
工作/就业/职场,团队领导选择,遵从,自我导向,如果团队领导选择的过程强调对已有规则的遵从和服从，这可能会与团队成员关于自主、创新和选择自己目标的自我导向价值观发生冲突,在一个创业公司中，团队目前正面临一项重要的决策，要选择一个新的团队领导来带领整个团队完成一个新的项目。团队的目标是推出一个新的产品，以实现公司的增长。然而，团队中的两位重要成员在选择新领导的方式上有所分歧。,迈克，他是这个团队中经验丰富的资深成员。迈克认为，公司的成功在很大程度上取决于坚持已有的规则和程序。他尊重和遵从公司的传统和文化，尤其是关于选择领导的既定流程,提议选择团队领导的过程应该严格按照公司的传统方式进行，即基于候选人的公司资历和在之前项目中的表现。,艾米，她是公司中一位充满活力的年轻成员。艾米一直倡导创新，认为团队需要常常尝试新的方法来适应不断变化的市场。她总是倾向于独立思考和行动，追求创新和探索,认为团队领导的选择应该基于候选人的领导能力和创新思维，而不仅仅是他们的资历或过往经验。提议组织一次团队投票，让成员们可以自由选择他们认为最有领导力和创新能力的候选人来担任领导。,团队成员。,3,57
工作/就业/职场,团队领导选择,安全,享乐主义,如果团队领导的选择过程偏重于保证团队的稳定和安全，这可能与团队成员追求个人快乐和感官满足的享乐主义价值观产生冲突,新成立的创业公司X公司，正在选择团队的首席技术官。目标是选择一个能领导团队，用技术推动产品的发展，并且能在团队和公司之间建立稳定的桥梁。决策的分歧在于选择年轻有激情、富有创新精神但经验稍显不足的候选人，还是选择经验丰富、稳定但可能缺乏创新精神的候选人。,汤姆，X公司的联合创始人，有着丰富的企业管理经验,更倾向于选择经验丰富的候选人，认为这样能更好的保证公司和团队的稳定性和安全。,杰克，X公司的另一位联合创始人，年轻且富有激情，总是追求新鲜事物和创新,希望选择年轻有激情的候选人，认为这样才能为公司带来更多的乐趣和创新。,伙伴,3,58
工作/就业/职场,员工培训与发展,安全,大同,在员工培训与发展的场景中，管理层可能会以提高公司的竞争力和地位（权力）为主导，而可能忽视到对员工的人性化关怀和平等对待（大同），这两者之间可能会产生冲突,一个知名科技公司正在组织今年的员工培训与发展计划。该计划的主要目的是提高员工的技术能力，以提升公司的整体竞争力。然而，关于是否应将所有员工的技术能力提升到同样的水平，还是应细分员工的级别并根据其级别进行专门培训，以留住和培养高水平人才的问题，公司的决策者们分歧严重。,艾米丽。艾米丽是公司的高级人力资源经理，她注重公司的长期发展和竞争力，倾向于更关注对高级职位员工的培训和发展，以提升公司在行业中的地位和影响力,提出应将培训资源主要投入到高级职位的员工身上，专门针对他们进行技术和管理能力的培训，从而帮助公司在竞争激烈的市场中脱颖而出。,布鲁斯。布鲁斯是公司的培训与发展部门经理，他主张所有员工平等，且认为公司应该更关注个体成长和人性化关怀，提高所有员工的技术能力,提出所有员工都应该有平等的发展机会。建议在培训与发展计划中，所有员工都应该获得相同的技术提升机会，无论他们的级别高低。,RR。共事同僚。,3,59
工作/就业/职场,员工培训与发展,成就,慈善,员工可能因追求个人的职业成功和成就（成就）而忽视了对团队和同事的关心与帮助（慈善），这可能导致两种价值观之间的冲突,快速发展的创业公司MaxTech面临一个关键决策：是否在下一个财季投入大量的资金来进行全面的员工培训与发展，内容包括领导力、团队建设、技术技能等多个领域。此次培训将消耗大部分的预算，这与公司追求快速增长的目标有冲突，因此公司内部对此产生了分歧。,Tom，MaxTech的首席执行官，有着强烈的竞争精神和企业家精神。他总是希望公司能快速增长并取得更大的市场份额,认为员工培训和发展计划投资过大，会影响公司快速增长，并可能影响对手的竞争优势。提议应将更多的预算投入到产品研发和市场推广中，以实现快速增长和市场份额的获取。,Jane，MaxTech的人力资源部主管，一直倾向于员工的满意度和福利，致力于创建一个员工友好的工作环境,主张进行全面员工培训和发展，认为这将有助于员工的长期发展，提高员工士气，同时也能吸引更多的优秀人才加入，最终也有助于公司的长期稳定发展。,伙伴,3,60
工作/就业/职场,员工培训与发展,安全,刺激,为了保持职场的稳定和安全，管理层可能会抵制创新和冒险（刺激），造成员工感到职业生涯缺乏挑战和兴奋，产生两者之间的冲突,一家科技公司面临新的市场挑战，需要对员工进行全员技能升级培训以应对新的市场挑战并保持竞争力。然而，全员技能升级培训会分散员工的注意力，可能会对正常的工作产生影响，这就需要在"保持现有工作稳定"和"提升员工技能，面对新挑战"之间做出决策。,Samantha，公司的人力资源经理。Samantha是个非常谨慎和稳健的人，她一直以来都强调工作的稳定性和流程的明确性,倾向于维持现状，只对有需要的员工进行个别的技能提升培训，以确保公司运作的稳定性和安全性，避免突然的全面技能升级带来的混乱。,Jason，公司的首席执行官。Jason是一位充满活力和野心的领导者，他重视挑战和创新，不怕冒险，相信变革可以带来更大的成功,坚信全员技能升级培训是必要的，认为公司需要接受挑战，积极变革，提升全体员工的技能以应对新的市场挑战，虽然可能会带来一段时间的混乱和压力，但最终会让公司变得更有竞争力。,同事,3,61
工作/就业/职场,员工培训与发展,慈善,遵从,员工可能在追求自我价值和个性化表达（自我导向）与服从组织规则和制度（遵从）之间感到矛盾和冲突,公司计划进行一次全体员工的技能培训，旨在提高员工的职业技能以进一步提升公司的整体竞争力。然而，培训计划的设计和实施面临着一些争议。有些人主张以员工的自我发展和个性化需求为主线，采用个体差异化的培训形式，例如提供多样化的课程供员工选择，或者实施个性化的职业规划；而有些人则坚持公司应该以统一的标准和制度进行培训，例如统一的技能认证或制定统一的职业路径。,李明，人力资源部的一名新员工，年轻有为、思维活跃。他自身就是公司的一个优秀例子，他对于个性化的职业发展有着深刻的理解和独到的见解,提出了一套以员工个性化需求为核心的培训方案。认为只有真正关注员工的个性化需求，让员工在满足自身发展的同时，对公司也产生更大的价值。,张华，人力资源部的一名经验丰富的老员工，工作认真负责，注重团队合作和公司制度的执行。他主张公司应该有统一的培训标准和制度,坚持认为公司应当有统一的培训制度和标准，提出了一个细致全面的统一培训计划，认为这样才能保证所有员工的技能水平都能得到提升，同时也有助于保持团队的协同性。,同事,3,62
工作/就业/职场,员工培训与发展,享乐主义,传统,在员工培训与发展过程中，如果过于强调工作的快乐和满足（享乐主义），可能会忽视或冲突与遵守公司的传统规章制度（传统）,在一家软件开发公司，技术人员通常需要通过不断学习和提升自己的技术能力来适应工作要求。现在公司决定每月举办一次的员工培训，培训内容会涵盖最前沿的技术知识。但是，一些员工认为这些培训太过枯燥和理论化，他们更希望这些培训能够以更轻松的方式进行，比如通过游戏或者团队活动来学习。这种情况导致了关于如何举办员工培训的分歧。,约翰，他是一位年轻的软件工程师，他对新事物充满了好奇，他喜欢寻找乐趣并能够从工作中找到快乐,认为培训应该是轻松的，希望通过创建一种娱乐和学习相结合的环境，比如通过编程比赛或团队协作活动来学习新技术。,玛丽，她是公司的人力资源经理，有着丰富的人力资源经验。她深信规章制度和传统的培训方式对于员工的发展是必不可少的,认为培训应以老式的教室讲解和案例分析为主，尽管这可能会显得有些枯燥，但认为这是确定员工能够吸收知识的最有效方式。,同事,3,63
工作/就业/职场,人事调配,权力,大同,在人事调配的决策中，经理可能面临要赋予权力给某些员工，这可能会增加他们的社会地位和影响力（"权力"价值观），但可能同时忽视了公司全体员工的福利（"大同"价值观），例如，其他员工也可能热衷于这个机会，但被忽略了,公司即将开展一项新的项目，需要选派一个项目经理负责，这项决定会直接影响公司的运作和未来发展。这项工作非常具有挑战性，需要强大的领导力和良好的项目管理能力。决策的分歧在于选择一个已经担任过类似职务、拥有丰富经验的高级经理，还是让其他有潜力但经验较少的员工来担任这个角色。,Tom，公司的高层管理人员，擅长发掘和培养人才，主张用权力和地位来激励员工,选派资深的高级经理担任新项目的项目经理，因为他们已经证明了自己的领导能力和项目管理经验，这也可以进一步增强他们在公司的地位和影响力。,Linda，公司的人力资源部门主管，深信公平竞争和全员参与维护公司和谐,举行公开的内部选拔，让所有对此感兴趣的员工都有机会争取这个项目经理的位置，以体现公平性和给予每个人发展的机会，从而增强所有员工对公司的归属感和忠诚度。,同事,3,64
工作/就业/职场,人事调配,成就,慈善,为了在职场高效表现或达到工作目标（"成就"价值观），一个员工可能不得不牺牲他与同事间的关系（"慈善"价值观），例如，他可能需要工作到很晚，无法参加同事的生日聚会,公司决定推行一项新的项目，此项目有可能使公司实现财务飞跃，但执行过程中需要进行大规模的人事调配。决策要达到的目的是优化团队结构，提高项目执行效率。然而，人事调配的决策分歧在于，一方倾向于以成就为导向，认为应该优先调配表现优秀的员工到重要岗位，以保证项目的成功;另一方则主张以慈善为导向，倾向于考虑员工的感受，避免因为频繁调配影响员工的工作稳定性和职业发展。,李薇，公司的项目经理，有丰富的项目管理经验和出众的领导能力，一直以来都以项目成功为最大的成就,根据各部门的业绩和个人能力，有针对性地进行人事调配，以确保项目的顺利进行和成功完成。,张楠，公司的人力资源总监，深受员工的信任和喜爱，经常将员工的利益放在第一位，作为一个倡导者和保护者,认为应该尽可能地减少人员的调动，保持团队的稳定，避免员工因频繁的调配而产生不满和困扰。,伙伴,3,65
工作/就业/职场,人事调配,享乐主义,安全,员工可能被吸引去接受一个具有吸引力但风险较高的新工作（"享乐主义"价值观），这可能会破坏他们当前的工作稳定性和未来的职业安全感（"安全"价值观）,在一家快速发展的科技公司里，总经理需要做出一个关于人事调配的重要决定。公司有一个潜力巨大的新项目正在筹备中，这个项目需要一个经验丰富、能力强的领导者来带领。但是，这个领导者必须从现有的团队导出，这会导致原本的团队的稳定性受到影响。这项决策的目的是寻找最佳的人选来领导这个新项目，同时也尽量减少对原本团队的影响。决策分歧在于，应该选出最有能力带领新项目的人，还是保证团队的稳定性。,Alex，公司的首席技术官，对新技术充满热情，勇于尝试新的挑战，寻找刺激,决定接手这个新的项目，尽管这会影响现在所在团队的稳定性，但是希望能够从中获得更大的职业满足和快感。,Linda，公司的人事总监，强调团队稳定，非常重视每一个员工的心理安全感和企业文化的建设,反对从现有团队中调配人员，认为这会破坏团队的稳定性和员工的安全感，建议从外部招聘一个项目经理来带领新项目。,同事,3,66
工作/就业/职场,人事调配,刺激,遵从,员工可能渴望尝试新的、创新的工作方法（"刺激"价值观） ，但这可能违反公司的既定规则和程序（"遵从"价值观）,公司正在进行一项人事调配，希望选出一名项目经理带领团队开发一款新的产品。该公司内部管理相对严格，一直以来都是按部就班，对于新的事物持保守态度。而此次新产品的开发任务充满了挑战与不确定性，需要有一定的冒险精神，也需要打破常规。于是，公司内部产生了分歧：一派人支持选择一名有创新意识、能够接受新挑战的项目经理，另一派人则坚持选择一名遵规守纪、有丰富经验的项目经理。,Tom，是一名年轻的员工，有着丰富的创新想法和对新事物的热情。他认为这次新项目需要的就是新鲜的思维和冒险的勇气,推荐公司选择一名年轻且有创新思维的项目经理，认为只有这样才能打破常规、接受挑战，领导团队开发出一款具有创新性的产品。,John，是一名资深员工，对公司文化和流程非常熟悉，坚信规章制度的重要性。他认为新项目也应该按照既定的步骤和规章进行，以保证流程的稳定和效率,提议公司选择一名有丰富经验的项目经理，认为这样能够保证项目的稳定进行，并且有经验的项目经理能更好地遵循公司的规章制度，促进项目更好的发展。,同事,3,67
