domain,theme,value1,value2,brief introduction,scene,role1,D1,role2,D2,relation,conflict_level,id
精神（涉及宗教性质的深刻感情和信仰）/文化,宗教习俗与法律冲突处理,安全,享乐主义,在处理宗教习俗与法律冲突的场景中，安全和享乐主义这两个价值观可能发生冲突,在美国的一座小镇上，每年的11月到来，都会有一场由当地一个宗教组织举办的盛大狂欢派对。这个宗教组织在派对上用大量的烟火来庆祝他们的宗教节日。然而，小镇的法规禁止了烟火的使用，但过去的实践是政府对此视而不见，允许他们每年的这个时候放烟火。今年，由于发生过火灾导致的人员伤亡，镇政府决定严格执行禁火令。此次决策引起了社区内部的分歧。,马修，是一位在小镇长大的消防员。他的心中始终坚持着安全第一的原则，以保护家乡和家乡的人们为己任。,坚决支持镇政府严格执行禁火令。认为尽管这个传统已经延续了很长时间，但社区的安全永远是第一位的，不能因为庆祝节日而置家乡的安全于不顾。,杰克，是一个在小镇上开酒吧的老板，也是宗教组织的一员。他向往快乐，喜欢在派对中与朋友们尽情庆祝，享受生活。,反对镇政府的决策。认为，每年的这个时候，狂欢派对和烟火表演是他们的传统，是他们宗教的一部分，也是他们寻找快乐的方式，这是他们的权力，不能因为一次意外而取消这样的传统。,朋友,3,26
精神（涉及宗教性质的深刻感情和信仰）/文化,文化艺术修习,传统,自我导向,在文化艺术修习的场景中，一个人可能会遇到传统和自我导向之间的冲突,在一个小镇上，市政府决定举办一场当地传统艺术的展览，以旨在提高当地传统文化的影响力并吸引游客。然而，参与展览的艺术品需要由当地的艺术家们创作出来。市政府想要艺术家们按照传统的艺术风格和主题进行创作。但是，这个决策在艺术家们当中产生了分歧，部分艺术家希望坚持传统，部分艺术家希望有更大的创新和个人自由。,李华，他是一位在小镇上有着高声望的艺术家。在艺术创作上，他一直坚持使用传统的艺术风格和主题，认为这样才能最真实地反映和传播当地的文化,决定按照市政府的要求，使用传统的艺术风格和主题进行创作，以此来传播和保护当地的传统文化。,张明，他是一位年轻而充满创新想法的艺术家。他认为艺术创作需要有更多的自由和创新，而不是被传统束缚,决定挑战市政府的要求，想要在保留一些传统元素的同时，注入自己的创新观念和风格，让自己的艺术作品既有传统的韵味，又有个人的特色。,师生,3,27
精神（涉及宗教性质的深刻感情和信仰）/文化,文化艺术修习,成就,享乐主义,在追求艺术修习时，个人可能会面临成就和享乐主义之间的冲突,在一个著名的艺术学院，师生们正在准备一场公开的艺术展览，所有学生都可以提交自己的作品，最终被学院选中的作品将会在展览中展出，这不仅可以让工作室内外的人看到自己的作品，还会得到专业评委的评价，有助于提升艺术技能和知名度。,艾丽，一个非常有才华的绘画专业的学生，她追求完美，总是倾尽全力去提升自己的技艺，希望自己的作品能够在展览中脱颖而出,决定投入大量的时间和精力，全身心地创作一件作品，尽管知道这将会面临很大的压力和挑战，但认为只有这样，才能创作出最好的作品。,布拉德，一个同样在艺术学院的学生，却更倾向于享受创作过程带来的乐趣，对他来说，获奖与否并不重要，重要的是通过艺术表达自我,决定用轻松愉快的心态去创作，想要享受每一个创作的瞬间并在其中找到乐趣，认为这样的作品才能最真实地反映他本人。,同班同学。,1,28
精神（涉及宗教性质的深刻感情和信仰）/文化,文化艺术修习,权力,大同,在文化艺术修习的场景中，权力与大同的冲突可能是在于是否把自己的艺术作品作为一种表达个人地位和声望的手段（权力）或者作为一种惠及所有人、保护文化遗产的方式（大同）,在一个庄重的艺术展览会上，两位艺术家现在面临一项重要决策，这次展览会将要展示他们共同创作的一件艺术品。这款艺术品在制作过程中投入了大量的时间和心血，因此，这次展览会的目的是为了让大众认可和赞赏他们的艺术品。然而，两位艺术家对于如何展示他们的作品存在意见分歧：一位主张通过艺术品表达社会地位和声望，另一位则主张通过艺术品传达人文关怀和文化遗产的价值。,卡尔，一位有声望的艺术家，他的艺术作品广受赞誉，且他以追求艺术创新和展示个人地位和声望而闻名,认为艺术品应以艺术创新和个人地位和声望为主要表达方式，因此，建议在展示艺术品时注重其独特而前卫的艺术风格，以此吸引观众的眼球并提升他的艺术声望。,艾米，一位热衷于推广文化艺术的艺术家，她致力于在作品中融入人文关怀和文化遗产的元素,认为他们的艺术品应以表达人文关怀和文化遗产价值为主，因此，建议在展示艺术品时强调其对人类福祉和文化遗产的关注，并呼吁观众理解和欣赏这些价值。,伙伴,3,29
精神（涉及宗教性质的深刻感情和信仰）/文化,文化艺术修习,遵从,刺激,在文化艺术修习中，遵从和刺激之间可能会产生冲突,在一个小型艺术学校中，学校决定开设一门新的艺术课程，课程的教学内容将结合传统绘画技法和现代创新艺术元素。学校的目标是引领艺术培训的新方向，同时致力于挖掘和培养学生的艺术潜力。然而，这个决策引发了校内两位艺术教师的争议。,玛丽，是学校的绘画课老师，玛丽是个传统的人，她坚信艺术需要在尊重和学习传统技法的基础上发展,决定反对此决策，认为学校应该依照传统教学模式和技法进行教学，坚持使用经典的艺术教材，将更加有助于培养学生的基本艺术素养。,约翰，是学校的现代艺术课老师，他是一位跟随时代潮流、注重新鲜创意的人，他认为刺激的新元素和现代化的教学方式将有助于激发学生的创新思维,支持这个决策，认为学校需要走在艺术发展的前沿，推进创新艺术元素和技法的教学，鼓励学生去尝试和创造新的艺术形式。,同事,3,30
精神（涉及宗教性质的深刻感情和信仰）/文化,宗教典礼的参与和组织,自我导向,遵从,在宗教典礼的参与和组织场景中，个人可能遇到自我导向和遵从之间的冲突,在一个小型的基督教社区，每周都会举行一次教堂礼拜。礼拜的举行形式和内容一直保持不变，遵循着传统的教规。近期，教区的年轻人提出要改革礼拜的内容和形式，使其更适应现代人的需求和审美，然而这个提议在教区里引起了激烈的争论。年轻人们希望吸引更多的人参与到礼拜的活动中来，但是老一辈的教徒们则坚决反对改变教规的计划。,萨拉，一位充满活力且热衷于创新的年轻教徒,认为虽然教规的传统很重要，但是如果它无法吸引和适应现代人的需求，那么教区的未来将会面临困境。因此，决定支持改革礼拜的形式和内容，增加更多现代元素，如采用现代音乐、增加互动环节等，使教堂礼拜变得更加生动有趣。,约瑟夫，是一位虔诚的老教徒，严格遵守教规，重视传统,认为教规的传统和原则不应该被改变。认为改革礼拜形式和内容是对传统的不尊重，因此坚决反对这个提议，主张继续保持教规的传统和约定俗成的礼拜形式。,教友。,3,31
精神（涉及宗教性质的深刻感情和信仰）/文化,宗教典礼的参与和组织,传统,刺激,在这个场景中，一个人可能同时尊重和接受文化或宗教的习俗和理念，这体现了传统的价值观,一个小镇即将举行一年一度的宗教典礼，这个典礼历史悠久，代代相传，但近年来参与的人数逐渐减少，主要原因是年轻人觉得这个典礼过于沉闷和单调。现在，镇上的领导在考虑是否应该对典礼进行一些改变，让年轻人也能感兴趣参与。,玛丽，一个虔诚的教徒，一直以一种保守的方式参与和组织这个典礼。她坚信这个典礼的原本形式能够让人们更好的理解和体验他们的信仰,认为应该保持典礼的传统形式，虽然现在参与的人数减少，但只有通过这种方式，人们才能真正理解和体验他们的信仰。建议通过其他方式，比如宣传教育，来吸引年轻人参与典礼。,杰克，一个年轻的镇长，热衷于尝试新事物。他希望能够吸引年轻人参与到宗教活动中来，重新焕发小镇的活力,认为只有将典礼变得更有吸引力，才能吸引年轻人的参与。提议引入现代元素，如摇滚乐队、舞蹈表演等，使典礼更加生动有趣。,冲突对立。,3,32
精神（涉及宗教性质的深刻感情和信仰）/文化,宗教典礼的参与和组织,享乐主义,安全,在宗教典礼的参与和组织场景中，个人可能希望通过参与宗教活动带来个人的快乐或者感官上的满足，这体现了享乐主义的价值观,在一个小镇上，每年的秋季都会举行一场盛大的宗教典礼。该典礼以火焰祭为主要环节，村民们会围在一起燃起火堆，跳舞、唱歌，祈求一个丰收和温暖的冬季。然而，今年有人提出要增加一项新的环节，那就是在夜晚燃放烟火，用这种方式来表达对神祇的敬仰和庆祝一年的丰收。增加这个环节的目的是为了让典礼更为富有趣味和神秘，吸引更多的年轻人参与。但这个想法却引发了一些分歧。,布莱克，他是小镇上的一位年轻人，热衷于寻找乐趣，喜欢热闹,对燃放烟火的提议表示强烈赞同，认为这样可以让宗教典礼增添许多乐趣，吸引更多的年轻人参与。,艾米，她是小镇的长老，随着年龄的增长，越来越重视安全和稳定,对提议表示疑虑，认为燃放烟火可能会带来安全隐患，而且可能破坏宗教典礼的传统和庄重。,邻居,3,33
精神（涉及宗教性质的深刻感情和信仰）/文化,宗教典礼的参与和组织,权力,大同,在宗教典礼的参与和组织中，某些个体可能希望通过控制和组织宗教活动来获取社会地位和声望，这体现了权力的价值观,在一个小镇的教堂，每年都会举办一次象征和平与团结的宗教典礼，今年典礼举办的责任落在了两位教堂的领导者身上，他们需要决定典礼的形式，目的是让参与者感受到宗教的力量，但他们对于典礼的组织形式存在分歧。,约瑟夫，一个热衷于宗教活动的人，他充满理想，希望通过自己的贡献获得敬仰和崇高地位,认为典礼应该大规模且隆重，参与者多样性高，包括各界名流和重要人物，这样可以提升教堂和他自己在社区的地位和声望。,林恩，一个深受教堂教义影响的女性，她热爱自然和生活，关心社区的福祉，希望能通过宗教活动让更多人理解和欣赏大自然和世界的美,认为典礼应该紧贴教义，向世人宣扬爱与和平，号召大家保护自然，为世界和平尽一份力，与所有人和自然保持和谐。,共事。,3,34
精神（涉及宗教性质的深刻感情和信仰）/文化,宗教场所的选择和建设,权力,大同,在选择和建设宗教场所的过程中，可能会面临权力与大同的冲突,在一座正在发展的城市中，市政府打算规划一块土地建设一个宗教场所，以满足该市多元化宗教信仰的需求。然而，这块土地的位置极佳，周边市民主要是富裕的商人和专业人士，他们更希望建设一个会所供他们活动。因此，决策的目的是要在满足大部分人需求的同时，也能保证城市的和谐稳定，避免由此产生的社会分歧。,约瑟夫，市政府的一位重要官员，他是一个有权力的人，而且经常善于利用权力来推动自己的决策,倾向于支持建设会所。认为这样可以满足富裕居民的需求，同时也可以通过他们的人脉和影响力来推动城市的发展，进一步提升城市的声望和他个人的社会地位。,艾米莉，是市政府的一名规划师，她以人民和社会福祉为导向，为市民的真实需求做出决策,认为应该建设一个宗教场所，认为这样可以满足市民宗教信仰的需求，促进市民的精神生活，同时也可以增进不同宗教和信仰的人们之间的理解和包容，为构建和谐社会做出贡献。,伙伴,3,35
精神（涉及宗教性质的深刻感情和信仰）/文化,宗教场所的选择和建设,享乐主义,慈善,享乐主义价值观可能带来一些个人的快乐和感官满足，这可能会与遵从价值观冲突,在一个多元化的小城，居民们拥有多样的宗教信仰。最近，市政府决定用公共预算建设一个新的宗教场所，要求考虑到多元宗教的需求，同时也要考虑到城市的美学和居民的休闲需求。决策要达到的目的是打造一个满足多元宗教需求，同时又能为居民提供休闲娱乐场所的空间。而决策的分歧则在于宗教场所的设计应该以严肃庄重的宗教氛围为主，还是应该以提供轻松的社区活动空间为主。,乔治，他是这个城市一位颇有影响力的市政人员，通常以民众的需求为出发点来决策。尽管他不是虔诚的信徒，他尊重所有的宗教，并尊重每个人的信仰,认为在设计宗教场所时，不仅需要满足居民的宗教需求，还应该注重创建一个适合休闲娱乐的环境。提议除了祈祷区，应该在建筑外围设立花园、小径和室外休息区，让居民在祈祷之余，也能在这里休息、聚会和享受生活。,莉莉，她是城市里的一位重要的宗教领袖，对宗教事务有着严谨态度。她认为宗教场所应当以供人祈祷和学习宗教知识为主，不应过于追求物质享受,主张在设计宗教场所时，应该以宗教需求为主，尽可能地创造一个安静、祥和且能让人专注于祈祷的环境。她强烈建议，应该在宗教场所内设立更多的祈祷区和宗教学习区，并且保持它的庄重和肃穆，不应设立过多的娱乐设施。,互相尊重。,3,36
精神（涉及宗教性质的深刻感情和信仰）/文化,宗教场所的选择和建设,传统,自我导向,如果个人持有强烈的自我导向价值观，注重个人的独立思考和选择，那么他可能在遵循传统的宗教习俗和理念时感到困扰，因为这可能与他的自我导向价值观产生冲突,在一个小镇上，原有的宗教场所由于建设过于陈旧，无法满足日益增长的信众需求，所以需要建设一个新的宗教场所。新建的宗教场所不仅要满足信众的数量需求，还需要兼顾到信众的信仰需求和镇上的统一规划。然而在具体的建设方案上存在分歧，一方坚持要按照古老的传统方式建设，认为这样更能体现宗教的庄重和神圣，另一方则主张要有新的思考，打破传统，创新建设，这样更能吸引更多年轻人加入。,Sarah，一个深受人们尊敬的，有着深厚信仰的老人，她对宗教有着深厚的感情，并始终坚守着她对传统的理解和尊重,主张新建的宗教场所应该按照古老的传统方式进行建设，因为这样能更好地体现宗教的神圣性，也能更好地满足老年信众的信仰需求。,Tom，一个年轻且充满活力的建筑师，他游历过各种不同的宗教场所，有着广泛的视野和创新思维，他希望能在保留传统的基础上进行一些创新,主张新建的宗教场所应该在尊重传统的基础上进行创新，可能会采用现代化的设计和施工方式，以此吸引更多年轻人加入，这样不仅可以保证长久发展，也符合时代的进步。,互敬互谅。,3,37
精神（涉及宗教性质的深刻感情和信仰）/文化,宗教场所的选择和建设,安全,刺激,在建设宗教场所时，可能出现安全与刺激的价值观冲突,一个城市的宗教团体打算在市中心建设一座新的教堂。这个教堂的目标是为信众提供一个祈祷的场所，同时也为城市的居民们提供一个静思和追求精神满足的地方。然而，这个计划在团体内部引发了争议，主要的分歧在于新教堂的设计和选址应当宽敞且安全，还是富有挑战性且独特。,约瑟夫，一位经验丰富的建筑师，对教堂的安全性和实用性非常看重。他认为教堂应该是一个安全的避难所，供信众们在这个世界中寻找平静和保护,提议在城市的郊区选择一块宽敞的土地建造教堂，这样能够确保教堂的稳固性和安全性。建议设计一个传统的教堂，以确保它是安全且易于维护的。,瑞秋，一位年轻有为的设计师，对于新颖独特的设计和挑战性的项目有着极大的兴趣。她认为宗教建筑也应该具有创新性和挑战性，以吸引更多的年轻人参与到宗教活动中来,建议在市中心寻找一块较小的土地，设计一座具有现代化元素和创新设计的教堂。认为这样的设计能够给人带来新的刺激，吸引更多的人参与到宗教活动中来。,同事,3,38
精神（涉及宗教性质的深刻感情和信仰）/文化,个人精神生活方式选择,大同,权力,在选择个人的精神生活方式时，一个人可能更倾向于考虑全人类的福祉，比如决定成为一名环保志愿者，然而，这可能会与他的社会地位和对资源的控制产生冲突,在一座繁华的大城市中，有一座破败的老旧公寓，居住着一些低收入的居民。最近，市政府计划对这座公寓进行改建，以此提升城市形象。然，这次改建将会导致这些居民失去居住的地方。决策的目的是要在提升城市形象和关心低收入居民之间做出选择，决策的分歧在于是否应该拆掉这座公寓。,是李明，一个对社会公平充满热情的社区工作者。他一直致力于帮助社区的低收入居民,反对拆掉这座公寓，认为这将使得这些低收入居民无家可归，这是对社会公平的破坏。正在寻求其他解决方案，比如争取市政府提供替代房源或增加低收入房。,是周强，一个有着权力欲望的市政府决策者。他持有改建公寓可以提升城市形象和吸引更多投资的观点,坚持拆掉这座公寓，认为改建是提升城市形象的必要步骤。对低收入居民的困扰表示同情，但这是必要的牺牲。,互有矛盾。,3,39
精神（涉及宗教性质的深刻感情和信仰）/文化,个人精神生活方式选择,传统,自我导向,一些人可能更加尊重和接受宗教或文化的习俗和理念，例如按照家族习俗的职业或生活方式,在一个小乡村里，家族的传统习俗是所有子女必须在成年后选择继承家族的农耕事业。现在，家中的两个孩子Lucy和James面临着是否遵循这个传统的决定。,Lucy，她是一个尊重传统的、谨慎的女孩，从小就深受家族传统的熏陶，愿意遵循这个传统，继续留在家乡，接过父母的农耕事业,由于尊重和接受家族传统，决定遵循父母的意愿，接过父母的农耕事业，继续留在家乡。,James，他是一个充满好奇心，热衷于探索未知世界的年轻人。他并不满足于继承家族的农耕事业，更希望去追求他自己的梦想,决定不遵循这个家族习俗，希望能去城市发展，追求自己的梦想，而不是继承家族的农耕事业。,兄妹,3,40
精神（涉及宗教性质的深刻感情和信仰）/文化,个人精神生活方式选择,慈善,成就,有些人可能更愿意维护和提高他们熟识的人们的福利，例如选择做一名志愿者或者公益工作者,小镇上的一家公益组织即将开展一场给贫困地区儿童捐赠学习用品的活动。组织内部需决定活动的具体运作方式：一种看重为贫困儿童提供最大限度的帮助，即尽可能多的捐献；另一种策略则是为了通过高效的组织和筹款，获得媒体的关注，使这个组织的影响力和知名度得到提升。决策分歧在于要选择哪种执行方式。,杰克，杰克是这个公益组织的一员，他对慈善有着深厚的热情，在组织中备受尊重。杰克的生活几乎就是为了帮助需要帮助的人。他的价值观是慈善。,主张尽可能多地筹集学习用品，给贫困地区的孩子们提供尽可能大的帮助。认为这是这个慈善活动的根本目的。,艾米，艾米是这个慈善组织的领导者之一。她的才华和领导能力使这个组织在她的指导下取得了卓越的成绩。她的价值观是成就。,认为通过有效的组织和筹款，可以吸引媒体的关注，这样一来，组织的知名度将提高，有利于组织未来的发展和更大程度的社会影响力，从而可以帮助更多的人。,同事,3,41
精神（涉及宗教性质的深刻感情和信仰）/文化,个人精神生活方式选择,安全,刺激,有些人可能更在乎安全和稳定，不愿意冒险尝试新的事物,一个在大城市里忙碌的职场男女，他们的工作压力巨大，身心疲惫。他们决定选择一种可以带来精神满足，有助于解压和舒缓压力的生活方式。然而，他们对于应该选择一种安全稳定的生活方式以提供稳定的精神支持，还是选择一种新奇刺激的方式去寻求变化和挑战，意见产生了分歧。,露西。她是一个注重安全感和稳定的人，她害怕变化和不确定性,决定选择瑜伽和冥想这样的能带来内心平静和稳定的生活方式，因为认为这样的生活方式能够更好地帮助她应对工作中的压力和挑战。,乔治。他是一个喜欢刺激和新鲜事物的人，他认为生活就应该充满刺激和变化，这样才能够寻找到乐趣和满足,决定选择旅行和冒险这样的充满变化和挑战的生活方式，认为这样的生活方式可以帮助他在工作压力下找到乐趣，同时也能够带来更大的精神满足。,恋人,1,42
精神（涉及宗教性质的深刻感情和信仰）/文化,个人精神生活方式选择,享乐主义,成就,有些人可能更在乎个人的快乐和感官满足，例如常常参加各种派对和娱乐活动,杰克和玛丽是大学的同学，他们将在接下来的几年里一同在大学校园生活。大学生活是一个人精神生活方式选择的重要阶段，他们需要决定是投入学业还是享受青春的欢乐。杰克觉得他应该多参加一些派对和社交活动，享受大学生活，而玛丽则认为他们应该专心学业，服从学校和父母的期待。,杰克，杰克是一个热爱生活，热衷于追求快乐的人。他认为生活应该有趣，充满欢乐,决定每周都参加至少一次派对，积极参加各种社交活动，享受大学生活。,玛丽，玛丽是一个理智，务实的人。她认为大学是为了学习，而不是为了享乐。她相信应该遵从学校和父母的期待，专心学业,决定投入学业，尽可能少参加派对和社交活动，以尽量满足学校和父母的期待。,朋友,1,43
精神（涉及宗教性质的深刻感情和信仰）/文化,文化交流与包容性问题,大同,权力,在文化交流和包容性问题中，追求大同的人会强调让所有人都能公平地参与，理解和欣赏各种文化，但是追求权力的人可能倾向于将自己的文化、观点强加给别人，这可能会导致文化交流的不公平和包容性的缺失,在一所著名的国际学校，由于学生来自全球各地，所以学校决定举办一个文化节，用以提高学生们对全球不同文化的理解和包容性。学校为此事进行了一场会议，会议的目的是决定如何在文化节中公平、公正的展示各个文化。会议的主要分歧在于，如何确保每个文化被平等的对待，而不是让某一种文化主导。,马修，马修是学校的语言老师，他出生在多元文化的家庭，一直强调平等和包容的观念,提出应该让每个学生都有机会在文化节中展示自己的文化，并且需要确保学生展示时有足够的时间和资源，而不是只关注主流文化。,艾丽，艾丽是学校的行政主任，她认为学校的声望和地位很重要，以及需要让更多的人了解和接受这所学校,提出应该优先展示那些在全球范围内较为知名的文化，认为这样可以吸引更多的人关注这次文化节，从而提升学校的声望。,同事,3,44
精神（涉及宗教性质的深刻感情和信仰）/文化,文化交流与包容性问题,传统,自我导向,以传统为重的人可能会遵循和尊重自己的文化习俗，不愿意接受和理解别的文化，而自我导向的人则更加强调自我选择和创造，可能会打破原有的传统，实现真正的文化交流和包容,在一个国际化的大学里，有一个来自中国的学生联合会（CSU），每年都会举办中国传统的春节晚会。然而，今年由于学校引入了更多的外国学生，学校管理层决定所有的活动都必须对全体学生开放，并且所有的表演内容都需要包含不同的文化元素。目的是为了促进文化交流，增加大家对各种文化的理解和接纳。但是这个决定在CSU中引起了分歧。,李华，一个热衷于传统文化的中国留学生，是CSU的主席。他一直致力于向外国同学们传递中国的传统文化,决定坚持举办传统的春节晚会，认为这是一个唯一的机会向全校展示中国的传统文化。担心如果在春节晚会中加入其他文化的元素，可能会淡化或者改变中国的传统文化。,张明，一个善于接纳和理解新事物的中国留学生，也是CSU的一员。他相信文化的交流和包容会给大家带来更多的乐趣和新的视角,提议接受学校管理层的建议，并建议CSU的成员们一起来创新春节晚会的内容，将不同的文化元素融入传统的春节晚会中，这样既可以保持中国的传统，又可以接纳其他文化。,同事,3,45
精神（涉及宗教性质的深刻感情和信仰）/文化,文化交流与包容性问题,安全,刺激,追求安全的人可能倾向于保持现状，对新的、与己文化不同的文化可能产生抵触，从而阻碍文化交流,一个小村庄每年都会举办村庄的传统节日，今年村庄里新搬来一家来自不同文化背景的家庭。为了加强村庄里的文化交流与包容性，有提议在今年的集市上增加这个新家庭的文化元素，改变集市的形式。决策的目标是要增加文化交流和了解，但村庄里的大家对此有不同的看法和决策分歧。,玛丽，是村庄中较为年长的一位阿姨，她一生都在这个村庄里生活，深深热爱着村庄的传统与文化,认为改变传统节日的形式会破坏村庄的安稳和传统，因此决定反对在集市上增加新的文化元素，坚持保持原有的模式。,汤姆，是这个村庄的青年代表，他是一个充满活力和好奇心的人，对新的事物总是充满了探索欲,认为接纳新的文化元素会让村庄的文化更加丰富，增添新的活力，因此支持在集市上增加新家庭的文化元素，改变集市的形式。,邻居,3,46
精神（涉及宗教性质的深刻感情和信仰）/文化,文化交流与包容性问题,遵从,享乐主义,遵从性价值观的人可能会因为尊重和服从某种宗教或文化习俗，而对其他文化产生偏见或排斥，影响到文化的交流和包容,在一个国际华语夏令营项目中，营员们来自于世界各地，有着不同的文化背景，多元文化的交流是这个项目的一大特色。营员们组织了一个文化交流的夜晚，营员们要在舞台上表演自己的国家或者地区的传统文化或者节日活动，以此达到文化交流和包容的目的。然而，有关于是否应该在表演中包含饮酒习俗的问题产生了分歧。,陈红，一个来自中国的营员，她是一个坚守传统和自律的人，认为饮酒并不适合在这样的项目中展示，因为可能会对未成年的营员产生负面的影响,坚决反对在表演中包含饮酒习俗，认为这样不符合道德的行为会破坏营地的纪律和秩序，对青少年产生不良影响。,Oliver，一个来自法国的营员，他是一个懂得享受生活的人，认为饮酒是法国文化的一部分，包括在节日庆祝中的饮酒习俗。他认为，尽管需要对未成年人负责，但可以通过明确说明，表演中的“酒”只是道具，没有任何酒精成分,坚持要在自己的表演中加入饮酒的元素，认为这是他文化的一部分，也是生活的享受，但会在表演开始前明确说明这只是道具，里面并不含有酒精。,营友。,3,47
精神（涉及宗教性质的深刻感情和信仰）/文化,选择宗教服饰和符号,传统,自我导向,选择宗教服饰和符号时，一个人可能会面临尊重和接受文化或宗教的习俗（传统）和对自我思想和行为的独立选择（自我导向）之间的冲突,在一个多元文化、多宗教的大城市，每年的春节时，都会举办一场盛大的多元文化展览活动。今年，主办方邀请了各个宗教团体参与，并提供他们展示自身宗教文化的机会。其中，穆斯林团体被邀请选择他们的代表服饰和符号，用于在展览上展出。然而，在选择代表性服饰和符号时，团体内部出现了分歧。,阿里，是穆斯林团体的长者，严格遵循宗教传统，对自己的信仰有着深刻的理解和热爱,认为应该展示传统的哈吉包头巾和经文符号，这是他们宗教的根本，是他们与其他宗教的区别。认为只有展示出他们宗教的传统和严肃，才能让其他文化群体理解和尊重他们。,萨米，是穆斯林团体的年轻成员，他虽然信仰穆斯林，但同时也是一个现代城市中的一份子，他追求个性化和自我表达,认为他们应该展示更具时尚元素、个性化的穆斯林服饰和符号，比如在传统服饰上融入现代设计元素，让更多人能接受，并了解到穆斯林文化也可以与时俱进，既可以保持信仰，又可以与现代社会相融合。,师生,3,48
精神（涉及宗教性质的深刻感情和信仰）/文化,选择宗教服饰和符号,享乐主义,遵从,人们在选择宗教服饰和符号时，可能会在追求个人的快乐或感官上的满足（享乐主义）与对行为、喜好和伤害他人或违背社会期望的倾向加以限制（遵从）之间产生冲突,在一个具有深厚宗教底蕴的城市，每年的春节，都要举行盛大的宗教仪式。在这个仪式上，所有人都需要穿上指定的宗教服饰，佩戴特定的宗教符号。今年，两位被邀请参加仪式的年轻人，对于如何选择合适的宗教服饰和符号，产生了分歧。他们想要找到同时符合自我需要，又符合仪式规定的服饰和符号。,Lily，是一个热爱生活，注重个人感官体验的女孩。她对生活充满热情，体验不同的生活方式是她的人生追求,决定选择一套色彩艳丽、样式新颖的宗教服装，并打算佩戴个人认为最美的宗教符号。认为虽然仪式庄重神圣，但自己的审美和舒适体验也很重要。,Tom，是一个敬虔的信徒，他尊重宗教仪式的传统，严格遵守宗教规则。他认为，参加仪式的人应当通过言行表达对宗教的敬重,选择了最传统、最符合教规的宗教服装和符号。认为参加宗教仪式不是展示个人品味的舞台，而是敬虔的表达自己对宗教的尊重。,朋友,1,49
精神（涉及宗教性质的深刻感情和信仰）/文化,移民后的宗教及文化适应,遵从,自我导向,移民可能会在遵从新文化的规范和习俗（遵从）与追求个人思想和行为的独立（自我导向）之间产生冲突,张李两家因为工作的原因从中国移民到了美国。孩子们也随着父母一起来到了新的国家。在新的环境中，他们面临如何适应新的宗教和文化的问题。主要的决策包括是否要接受新的宗教信仰，是否要放弃中文学习，是否要维持中国的饮食习惯等等。,张爸爸，张家的父亲，他对宗教信仰比较敬畏，对文化的道教和孔子的儒教教育有深厚的认同。他希望自己的孩子们能继承和发扬中国的优秀文化,决定让孩子们每天晚上一起读圣贤书，坚持吃中国饭，并且不接受新的宗教信仰。,李妈妈，李家的母亲，她认为在新的环境里应该融入新的文化，打断旧的习惯，为了孩子的未来着想。这样会使他们更容易融入新的环境，更容易找到工作。他们会有一个更广阔的朋友圈子，活得更开心,决定家里的一切新事物都按照美国的方式来做，比如每天晚上看美国新闻，放学后的孩子们要参加各种课外活动，接受新的宗教信仰。,朋友,3,50
精神（涉及宗教性质的深刻感情和信仰）/文化,移民后的宗教及文化适应,安全,刺激,在移民后，他们可能会在追求生活的稳定和和谐（安全）与期望有新奇、挑战性生活经历（刺激）之间产生冲突,穆罕默德和艾达是一对从中东移民到美国的夫妇，他们带着自己的两个孩子来到了这个新的国家。在移民后，他们面临着如何在保持自己原有的宗教信仰和文化习俗的同时，适应美国的主流文化的困境。穆罕默德希望全家能够稳定的生活，尽快适应这个新环境，而艾达则希望全家能有新奇和挑战性的生活经历，接触并融入本地的文化和生活。,穆罕默德，是一个深深热爱自己的宗教和文化、对未知环境充满担忧的父亲,决定在家中为孩子们设置中东文化和宗教的课程，让他们在新环境中依然能够接触和学习自己的文化与宗教，认为这是保护家人的最好方式。,艾达，是一个开朗乐观、喜欢冒险和接受新事物的母亲,决定让全家一起参加当地的社区活动，接触和了解本地的文化和生活。认为这是支持和鼓励孩子们尝试接受新文化的最好方式。,夫妻,3,51
精神（涉及宗教性质的深刻感情和信仰）/文化,移民后的宗教及文化适应,传统,慈善,移民可能会在一方面尊重和维护自己的传统习俗（传统），另一方面，他们又希望能够提高新环境中的其他人的福利（慈善），这两者可能会产生冲突,Ali和Sara是一对从中东移民到加拿大的夫妇。在中东，他们习惯了某些严格的宗教规定，如女性要戴头巾的规定。然而，到了加拿大之后，他们面临着是否要继续坚持这些传统的决策。他们的目标是希望能够在尊重自己的宗教习俗的同时，也能够融入新的社会环境并为他人提供帮助。然而，他们在是否应该继续坚持传统方面产生了分歧。,Ali。他是一个虔诚的教徒，坚决坚持传统的教义，并希望他的家庭也能够遵守,决定继续坚守传统，认为这是对他的信仰的尊重，同时也是对自己过去生活方式的尊重。,Sara。她是一个善良、慷慨的人，对帮助他人充满热情，同时也愿意为了融入新的社会环境做出一些改变,认为他们在新的社会环境中，应该尽量融入当地的生活方式，这样才能更好地帮助他人。因此，决定不再戴头巾，并尽量参与当地的社交活动。,夫妻,3,52
